Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,38.040000915527344,38.150001525878906,37.869998931884766,38.13999938964844,34.01841354370117,6565100
2020-01-03,38.47999954223633,39.09000015258789,38.459999084472656,38.83000183105469,34.63385009765625,14000800
2020-01-06,39.68000030517578,40.08000183105469,39.65999984741211,39.849998474121094,35.54362106323242,15091700
2020-01-07,39.36000061035156,39.47999954223633,39.0,39.43000030517578,35.16901397705078,12494200
2020-01-08,39.2400016784668,39.29999923706055,38.59000015258789,38.83000183105469,34.63385009765625,9335500
2020-01-09,38.75,38.959999084472656,38.40999984741211,38.959999084472656,34.74980163574219,6646800
2020-01-10,38.97999954223633,39.029998779296875,38.7400016784668,38.7400016784668,34.55357360839844,5697800
2020-01-13,38.619998931884766,38.86000061035156,38.459999084472656,38.79999923706055,34.60708999633789,6129100
2020-01-14,38.68000030517578,38.86000061035156,38.58000183105469,38.81999969482422,34.62493133544922,5489600
2020-01-15,38.75,38.810001373291016,38.61000061035156,38.709999084472656,34.52680969238281,4835100
2020-01-16,38.97999954223633,39.06999969482422,38.810001373291016,38.84000015258789,34.64276885986328,5353800
2020-01-17,38.939998626708984,38.939998626708984,38.709999084472656,38.77000045776367,34.5803337097168,5811500
2020-01-21,38.5,38.5099983215332,38.29999923706055,38.31999969482422,34.17896270751953,6999800
2020-01-22,38.130001068115234,38.16999816894531,37.709999084472656,37.880001068115234,33.7865104675293,7873000
2020-01-23,37.779998779296875,38.209999084472656,37.70000076293945,38.20000076293945,34.07192611694336,8189200
2020-01-24,38.150001525878906,38.20000076293945,38.0,38.130001068115234,34.009498596191406,6441200
2020-01-27,37.52000045776367,37.689998626708984,37.31999969482422,37.439998626708984,33.3940544128418,7945800
2020-01-28,37.59000015258789,37.61000061035156,37.380001068115234,37.40999984741211,33.36730194091797,8183300
2020-01-29,37.40999984741211,37.5099983215332,37.130001068115234,37.16999816894531,33.153236389160156,5587600
2020-01-30,36.83000183105469,37.06999969482422,36.5099983215332,37.029998779296875,33.02836227416992,10591400
2020-01-31,36.2400016784668,36.279998779296875,35.869998931884766,36.130001068115234,32.225624084472656,12518800
2020-02-03,35.900001525878906,35.97999954223633,35.06999969482422,35.22999954223633,31.422882080078125,17224200
2020-02-04,36.90999984741211,36.95000076293945,36.220001220703125,36.5,32.55563735961914,20783100
2020-02-05,37.470001220703125,37.779998779296875,37.349998474121094,37.66999816894531,33.59920120239258,11978500
2020-02-06,37.25,37.279998779296875,36.77000045776367,36.880001068115234,32.89457321166992,9641600
2020-02-07,36.33000183105469,36.4900016784668,36.279998779296875,36.369998931884766,32.43968963623047,7769600
2020-02-10,36.18000030517578,36.279998779296875,36.02000045776367,36.189998626708984,32.279136657714844,7835500
2020-02-11,36.66999816894531,36.689998626708984,36.40999984741211,36.54999923706055,32.60023498535156,6969600
2020-02-12,37.04999923706055,37.220001220703125,36.880001068115234,37.16999816894531,33.153236389160156,9822000
2020-02-13,36.130001068115234,36.33000183105469,36.040000915527344,36.18000030517578,32.82659912109375,8125800
2020-02-14,36.130001068115234,36.15999984741211,35.63999938964844,36.0,32.66328430175781,8804500
2020-02-18,35.75,36.15999984741211,35.720001220703125,36.09000015258789,32.74494552612305,8514500
2020-02-19,35.9900016784668,36.400001525878906,35.91999816894531,36.25,32.89011001586914,9434700
2020-02-20,36.15999984741211,36.369998931884766,35.90999984741211,35.97999954223633,32.645145416259766,6518000
2020-02-21,35.630001068115234,35.63999938964844,35.209999084472656,35.36000061035156,32.082611083984375,10693300
2020-02-24,33.939998626708984,34.2400016784668,33.86000061035156,34.060001373291016,30.903099060058594,12423000
2020-02-25,34.04999923706055,34.08000183105469,32.779998779296875,32.93000030517578,29.877832412719727,13983300
2020-02-26,33.060001373291016,33.400001525878906,32.650001525878906,32.68000030517578,29.6510066986084,11302100
2020-02-27,31.93000030517578,32.52000045776367,31.450000762939453,31.530000686645508,28.60759735107422,17600700
2020-02-28,30.059999465942383,31.299999237060547,29.709999084472656,31.290000915527344,28.389842987060547,26025100
2020-03-02,31.549999237060547,32.27000045776367,31.1200008392334,32.22999954223633,29.242713928222656,20401900
2020-03-03,32.5,32.900001525878906,31.450000762939453,31.920000076293945,28.96144676208496,20721900
2020-03-04,32.599998474121094,33.18000030517578,32.369998931884766,33.13999938964844,30.06836700439453,16523100
2020-03-05,32.599998474121094,32.75,32.20000076293945,32.599998474121094,29.578418731689453,14383500
2020-03-06,31.420000076293945,31.780000686645508,30.829999923706055,31.25,28.35354995727539,16798600
