Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,37.286529541015625,37.33396530151367,36.88804626464844,37.13472366333008,34.635292053222656,16514072
2020-01-03,36.736244201660156,37.2296028137207,36.688804626464844,36.93548583984375,34.449466705322266,14922848
2020-01-06,36.831119537353516,37.00189971923828,36.71726989746094,36.88804626464844,34.40522003173828,15771951
2020-01-07,37.11574935913086,37.12523651123047,36.69829177856445,36.764705657958984,34.290184020996094,20108107
2020-01-08,36.774192810058594,37.21062469482422,36.764705657958984,37.05882263183594,34.56450271606445,16403507
2020-01-09,37.25806427001953,37.25806427001953,36.80265808105469,36.89753341674805,34.4140739440918,21971895
2020-01-10,36.9829216003418,37.5996208190918,36.97343444824219,37.466793060302734,34.94501495361328,21557357
2020-01-13,37.59013366699219,37.73244857788086,37.20113754272461,37.390892028808594,34.87422180175781,15392405
2020-01-14,37.40986633300781,38.02656555175781,37.286529541015625,38.0170783996582,35.45825958251953,20919160
2020-01-15,38.13093185424805,38.776092529296875,38.11195373535156,38.58633804321289,35.98920440673828,23925800
2020-01-16,38.700191497802734,38.709678649902344,38.254268646240234,38.52941131591797,35.93611145019531,16216422
2020-01-17,38.49146270751953,38.71916580200195,38.34914779663086,38.43453598022461,35.84762191772461,23083970
2020-01-21,38.311195373535156,38.57685089111328,38.13093185424805,38.27324676513672,35.697181701660156,23115696
2020-01-22,38.254268646240234,38.339656829833984,37.92219924926758,38.13093185424805,35.564453125,18097812
2020-01-23,38.13093185424805,38.73814010620117,38.074005126953125,38.62428665161133,36.02459716796875,27148510
2020-01-24,38.842506408691406,38.870967864990234,37.609107971191406,37.779884338378906,35.237030029296875,34143698
2020-01-27,37.390892028808594,38.35863494873047,37.23908996582031,38.10246658325195,35.53790283203125,31964026
2020-01-28,37.305503845214844,37.466793060302734,36.00569152832031,36.18595886230469,33.75038528442383,70202408
2020-01-29,36.16698455810547,36.41366195678711,35.62618637084961,35.65464782714844,33.25483703613281,34165726
2020-01-30,35.199241638183594,35.265655517578125,34.810245513916016,35.1707763671875,33.13862228393555,32316589
2020-01-31,35.04743957519531,35.531307220458984,35.00948715209961,35.332069396972656,33.29060363769531,33894005
2020-02-03,35.54079818725586,36.09108352661133,35.38899230957031,35.588233947753906,33.531959533691406,20875735
2020-02-04,36.129032135009766,36.28083419799805,35.70208740234375,35.75901412963867,33.692874908447266,31150865
2020-02-05,35.91081619262695,36.593929290771484,35.882354736328125,36.214420318603516,34.12196350097656,29443490
2020-02-06,36.47058868408203,36.52751541137695,36.08159255981445,36.299808502197266,34.202423095703125,21047748
2020-02-07,36.39468765258789,36.43263626098633,35.986717224121094,36.10057067871094,34.01469802856445,21903596
2020-02-10,36.25237274169922,36.26185989379883,35.7874755859375,35.87286376953125,33.80014419555664,19998385
2020-02-11,35.948768615722656,36.17647171020508,35.8254280090332,36.138519287109375,34.05045700073242,16027335
2020-02-12,36.138519287109375,36.2333984375,35.7874755859375,35.806453704833984,33.73757553100586,22944315
2020-02-13,35.65464782714844,35.65464782714844,35.0,35.0379524230957,33.01347732543945,22099745
2020-02-14,35.07590103149414,35.14231491088867,34.554080963134766,34.639469146728516,32.63801574707031,21006747
2020-02-18,34.67741775512695,34.7912712097168,34.411766052246094,34.45920181274414,32.46816635131836,17988513
2020-02-19,34.53510284423828,34.629981994628906,34.35483932495117,34.37381362915039,32.3877067565918,17750941
2020-02-20,33.880455017089844,34.2125244140625,33.5958251953125,34.013282775878906,32.048011779785156,42953135
2020-02-21,33.927894592285156,33.98482131958008,33.709678649902344,33.88994216918945,31.931798934936523,32425256
2020-02-24,33.244781494140625,33.58633804321289,32.82732391357422,32.89373779296875,30.993152618408203,37969296
2020-02-25,32.90322494506836,32.96015167236328,31.982921600341797,32.191650390625,30.331632614135742,41878898
