,Date,d20_ma_chg_zscore,d50_ma_chg_zscore,d200_ma_chg_zscore
1004,1977-02-09,-1.23296077524563,-1.2031261500661758,-0.061263447545183224
1005,1977-02-10,-1.3293818807047324,-1.2915269274788166,-0.11527951086307209
1006,1977-02-11,-1.7036892012127949,-1.5660263248368724,-0.27566886143280606
1007,1977-02-14,-1.495277729837431,-1.4523491418975891,-0.22409973804443656
1008,1977-02-15,-1.3632037073733203,-1.333021174438193,-0.17335627033181006
1009,1977-02-16,-1.2172027468974396,-1.206121358895897,-0.12291703082110145
1010,1977-02-17,-0.9322866742279231,-0.988131316457351,-0.020189627673307432
1011,1977-02-18,-1.732071617337925,-1.531201648372241,-0.34250264407210873
1012,1977-02-22,-1.746750025627228,-1.5898713379065266,-0.3972256467501882
1013,1977-02-23,-1.8813968946168842,-1.7437360812889262,-0.504797356757163
1014,1977-02-24,-2.706147734899141,-2.367410795856592,-0.8780054705663771
1015,1977-02-25,-2.53458534908557,-2.315213310015125,-0.8780054705663771
1016,1977-02-28,-2.648514597959776,-2.45441289312389,-0.9842835340355208
1017,1977-03-01,-1.8891236072167032,-2.0160050337070055,-0.7717379278533602
1018,1977-03-02,-1.2666234958068292,-1.6752779848598214,-0.6141744867702545
1019,1977-03-03,-1.0969707834444038,-1.6278681480440895,-0.6188552122285883
1020,1977-03-04,-0.793842331301133,-1.4816615451307726,-0.5704692616130393
1021,1977-03-07,-0.4953282355171553,-1.336586578992761,-0.5234324408496375
1022,1977-03-08,-0.05406077669920809,-1.0974647228592131,-0.4245138571273604
1023,1977-03-09,-0.10072607767696655,-1.1531088524783693,-0.4859178315297667
1024,1977-03-10,0.10234058174896782,-1.0215358084978357,-0.44192666263269226
1025,1977-03-11,-0.0068844951780647,-1.0848401778536794,-0.5024324195149918
1026,1977-03-14,0.16534047676437566,-0.9469450741372631,-0.45691948485916134
1027,1977-03-15,0.18903018460505555,-0.90654982993795,-0.4637443471295084
1028,1977-03-16,0.3695031307730739,-0.7697250041565367,-0.4175371455175252
1029,1977-03-17,0.25237879984429384,-0.8349795100608932,-0.47736791763755726
1030,1977-03-18,0.30801783831415414,-0.7999768900475537,-0.48312126398019256
1031,1977-03-21,-0.1322756223379087,-1.0591471085541342,-0.6466492248624863
1032,1977-03-22,-0.40810280816148986,-1.212748584374868,-0.7558399482413656
1033,1977-03-23,-0.5346092704195855,-1.273559877357376,-0.8115448405760588
1034,1977-03-24,-1.007859168115925,-1.535458220851747,-0.9717713699598154
1035,1977-03-25,-1.3081923983718744,-1.695004651018624,-1.0770818498824495
1036,1977-03-28,-1.3081923983718744,-1.6535081263924918,-1.0763422408116223
1037,1977-03-29,-0.526832091038845,-1.1094432514413526,-0.8130629178725974
1038,1977-03-30,-0.8115748705254247,-1.2941451819550291,-0.9196175031438805
1039,1977-03-31,-0.4800834471791788,-1.0684753676365482,-0.8153392118093084
1040,1977-04-01,0.44396249771546414,-0.44314872916456444,-0.5003441036310822
1041,1977-04-04,0.27805774076809403,-0.5192908818272669,-0.5555582992580734
1042,1977-04-05,0.13610342724472155,-0.5795424387322742,-0.6109994112534706
1043,1977-04-06,0.2940401699242494,-0.43238652316622606,-0.5620322889872436
1044,1977-04-07,0.45199619316810363,-0.2845776500217799,-0.5133545992477643
1045,1977-04-11,-0.006013964188806242,-0.5553303034623286,-0.6753817885420139
1046,1977-04-12,0.6180106856615534,-0.11129304840488462,-0.4686347287431885
1047,1977-04-13,0.6099339215913562,-0.08223412328489377,-0.4730662817751466
1048,1977-04-14,1.5077974736442374,0.5647530249027085,-0.1621878434580572
1049,1977-04-15,1.5990105966234833,0.6921669918258565,-0.11430574388621836
1050,1977-04-18,0.9369391214689358,0.30461946043081595,-0.3290690648958204
1051,1977-04-19,0.1349413060767855,-0.17759685664699856,-0.5940264977107345
1052,1977-04-20,0.25237879984429384,-0.03788554504179128,-0.5434166678547121
1053,1977-04-21,0.05599085796924191,-0.1129100810837962,-0.5978836219384186
1054,1977-04-22,-0.45300523984193586,-0.405548306611235,-0.7568584112255567
1055,1977-04-25,-0.9531419575378227,-0.69470917832794,-0.9135649245998279
1056,1977-04-26,-1.132214382147314,-0.7790524369497713,-0.9642332065918021
1057,1977-04-27,-0.6710378062590837,-0.44823858073462713,-0.804976120672785
1058,1977-04-28,-0.10072607767696655,-0.018291153633211953,-0.5940264349087703
1059,1977-04-29,-0.28768890290559507,-0.10846399026474983,-0.6466976160248082
1060,1977-05-02,-0.12409810956015428,0.013439119108552843,-0.5945408834783694
1061,1977-05-03,0.17189542740831595,0.22355786987540396,-0.49075571048372874
1062,1977-05-04,1.1812804207530683,0.9412830228088439,-0.12613289047801574
1063,1977-05-05,1.5492998658369663,1.2270922702803602,0.026897969284481366
1064,1977-05-06,1.3134272992015517,1.0800545499474106,-0.030864172086477234
1065,1977-05-09,1.2087828753128862,1.038008583920547,-0.037084305044447395
1066,1977-05-10,0.9909665686812548,0.8896869573514821,-0.09610777138930605
1067,1977-05-11,0.7819125991047307,0.7528273484741916,-0.15452164239796634
1068,1977-05-12,0.7740249419717941,0.7267883302827607,-0.1606621441959721
1069,1977-05-13,0.9195364423499333,0.8024572289968809,-0.11515204869022311
1070,1977-05-16,0.5892159556980993,0.5733374260553644,-0.22614148000330633
1071,1977-05-17,-0.2001429196781572,0.046412952182110875,-0.49261753164645566
1072,1977-05-18,0.5110869478903132,0.5497454439490985,-0.23487683576581617
1073,1977-05-19,0.44885888411444097,0.5326199297303423,-0.23884280292535767
1074,1977-05-20,0.3636922818508467,0.5176575495004719,-0.242805883518
1075,1977-05-23,-0.1764075863033227,0.19681464115749894,-0.40241612309270736
1076,1977-05-24,-0.1231909823140144,0.2896382404781511,-0.3532314070360214
1077,1977-05-25,-0.485598706615413,0.07668754493725666,-0.45940190755179305
1078,1977-05-26,-0.371981539000181,0.17370566796986245,-0.40865668630783086
1079,1977-05-27,-0.5599821785704904,0.06415774666234511,-0.4625051609222249
1080,1977-05-31,-0.3035499510933029,0.26012151250962834,-0.35949876227994476
1081,1977-06-01,0.3799578596112086,0.7481131635682462,-0.10104198205265909
1082,1977-06-02,0.5071175867093094,0.8166466974050638,-0.05226911797081579
1083,1977-06-03,0.7917133779799626,0.9812078238727628,0.04843742258233998
1084,1977-06-06,0.7686020019667685,0.9336468813891196,0.04410910405398254
1085,1977-06-07,0.7455238950089252,0.8819964131394107,0.03978413642740303
1086,1977-06-08,1.5650235808549025,1.4294438802056886,0.34681702513415175
1087,1977-06-09,1.4787354863044577,1.3747205188691254,0.3412699828275721
1088,1977-06-10,1.392899374476996,1.3159184366025984,0.334066839835321
1089,1977-06-13,1.3152553509585045,1.2617470015297827,0.3257667546771915
1090,1977-06-14,1.3626496100118233,1.3195914397513282,0.3695108759505582
1091,1977-06-15,1.2240403418478345,1.2742601809294931,0.36147407916044594
1092,1977-06-16,0.9855461960038315,1.128529704511664,0.30176432054745805
1093,1977-06-17,0.8947210228025733,1.0858958638177525,0.29516065586373885
1094,1977-06-20,0.6659793040906484,0.9474621975076662,0.23721707422731766
1095,1977-06-21,0.9754975653444738,1.1968549906163386,0.3862652134983577
1096,1977-06-22,0.5808185113320262,0.958974429924685,0.2784106497656258
1097,1977-06-23,0.18869697010176775,0.726067353775352,0.17199147399685946
1098,1977-06-24,-0.04250896262732985,0.6078220446276916,0.11853397944227102
1099,1977-06-27,-0.4089625320617087,0.3964195634173666,0.01406776058806079
1100,1977-06-28,-0.33658186808528867,0.47336797518652346,0.06454775891443267
1101,1977-06-29,-0.3720926210947617,0.4406428059189242,0.06293463715260036
1102,1977-06-30,-0.2645154652550291,0.5071272364918687,0.1128617600758069
1103,1977-07-01,-0.421672070442361,0.37549081647412574,0.05997843810009731
1104,1977-07-05,-0.3000282790746627,0.4337433318127694,0.11097228045575723
1105,1977-07-06,0.3561817486503859,0.8695279885076308,0.3682960699284562
1106,1977-07-07,0.07103383719935573,0.6173458566770907,0.26335020646204993
1107,1977-07-08,0.47698725288247223,0.8564704826346698,0.4175936428484676
1108,1977-07-11,0.32006604690005536,0.7135335180250171,0.3638815319068333
1109,1977-07-12,0.710788232337466,0.9533733349105125,0.5166773651964585
1110,1977-07-13,0.8164302985941544,0.9973830819345837,0.5642240754963107
1111,1977-07-15,0.6452622458941228,0.8531179635896946,0.5091381624809966
1112,1977-07-18,0.4743880947294354,0.7256222011794867,0.45435530077968855
1113,1977-07-19,0.3110179154796172,0.6065258488633261,0.3998838998215186
1114,1977-07-20,0.013332359202266131,0.39286979236624275,0.2934755475712856
1115,1977-07-21,0.28949710772403203,0.5624218209709926,0.393256697621628
1116,1977-07-22,0.1335865528723837,0.4418570985843637,0.3382887879785035
1117,1977-07-25,0.23939626275393017,0.5105304720803621,0.386361477338679
1118,1977-07-26,0.3306332800846642,0.577019858742016,0.43412127219095975
1119,1977-07-27,-0.0013006493348822214,0.36068898985703174,0.32813838520104915
1120,1977-07-28,-0.5790321044461417,-0.04350906929450339,0.11928331711823766
1121,1977-07-29,-0.8608321440605253,-0.2606260529098277,0.013157448844678942
1122,1977-08-01,-0.5859653609166282,-0.08787637053797664,0.11390517332987538
1123,1977-08-02,-0.7337241604209765,-0.20102129602112628,0.05966095985037136
1124,1977-08-03,-0.5998233336956,-0.1243863749785126,0.10799511609295874
1125,1977-08-04,-0.7061104188625209,-0.24302084406703556,0.05378082242193364
1126,1977-08-05,-0.6853677655310858,-0.26395718600003915,0.05057607903257359
1127,1977-08-08,-0.6437971031117631,-0.288645724141209,0.0465727156375972
1128,1977-08-09,-0.7435649310983392,-0.40483649457781107,-0.008912341744876274
1129,1977-08-10,-0.5463583903510068,-0.3340702269882757,0.03777545280252555
1130,1977-08-11,-0.8886147971939143,-0.6346469642602707,-0.12106965697557964
1131,1977-08-12,-0.6768050206398712,-0.5469541239022615,-0.07437269182887818
1132,1977-08-15,-0.6137901632175333,-0.5525538032472549,-0.07885003941518233
1133,1977-08-16,-0.6935219267926936,-0.6476567068161883,-0.13443983091543293
1134,1977-08-17,-0.6443564821651108,-0.6476567068161883,-0.13888931964413184
1135,1977-08-18,-0.7173952069959338,-0.7408992934585291,-0.19414613051666504
1136,1977-08-19,-1.0646253335960068,-1.0079763068820187,-0.3517505065637015
1137,1977-08-22,-1.2485677940060727,-1.1766311756970127,-0.45819785732889773
1138,1977-08-23,-1.2748788860652194,-1.2484408166136387,-0.5127782579251405
1139,1977-08-24,-1.031397177479576,-1.1312059446078473,-0.46555190891299464
1140,1977-08-25,-1.0994448049443617,-1.2013091224877857,-0.5205964874447798
1141,1977-08-26,-1.3141015945727819,-1.3637508745328475,-0.6263357488839526
1142,1977-08-29,-1.0828955689396682,-1.2425542926073303,-0.5783641723498124
1143,1977-08-30,-0.7249103538080494,-1.0286937602515618,-0.4802296134438085
1144,1977-08-31,-0.7928528354745701,-1.1026978587055267,-0.5344391949802366
1145,1977-09-01,-1.4238318434708186,-1.5473927488128612,-0.790592495498156
1146,1977-09-02,-1.176023030646105,-1.420337121495505,-0.7386701002081559
1147,1977-09-06,-1.2171335751691126,-1.4878930128530958,-0.7881391704357527
1148,1977-09-07,-0.9741709837890464,-1.3658222815821273,-0.7354642883036043
1149,1977-09-08,-0.5872422561485202,-1.153978737886567,-0.63231852552092
1150,1977-09-09,-0.9492260628897222,-1.4189255216091068,-0.7851936429564538
1151,1977-09-12,-0.8539592349458285,-1.3933933766106956,-0.7842114275292108
1152,1977-09-13,-0.6143420035314469,-1.2706072310620256,-0.7315159754635765
1153,1977-09-14,-0.2443860613947817,-1.0557848370741292,-0.6283307451115501
1154,1977-09-15,-0.17640851033264499,-1.0334171597850674,-0.6278320595025412
1155,1977-09-16,-0.26027319881334743,-1.0973317932852653,-0.6775708786146755
1156,1977-09-19,-0.6494223975806956,-1.3550464196279974,-0.8290623658575393
1157,1977-09-20,-0.45175101813403645,-1.2183649411701611,-0.7748710990242907
1158,1977-09-21,-0.4139706931710083,-1.18111784923027,-0.7709332684846748
1159,1977-09-22,-0.6596855322586636,-1.331035147836309,-0.8678776516603326
1160,1977-09-23,-0.31530805244207577,-1.0892667650158756,-0.760335476921957
1161,1977-09-26,-0.14662250585632558,-0.9489782197042765,-0.70453807332965
1162,1977-09-27,-0.12362941369212863,-0.9089898705964657,-0.6998211807044158
1163,1977-09-28,0.060778096614500475,-0.7735364029473796,-0.6442046985736324
1164,1977-09-29,0.6677297406407761,-0.3514309926512559,-0.4348005316946193
1165,1977-09-30,0.7661421250591308,-0.224453931928247,-0.380053086611379
1166,1977-10-03,0.5735594626571339,-0.2962092846087301,-0.4279144534375699
1167,1977-10-04,0.5266821031180481,-0.2665044229508727,-0.4245957473795202
1168,1977-10-05,0.34267628646652887,-0.3325649554934262,-0.4719879153401177
1169,1977-10-06,0.32718649040557995,-0.30282145519434617,-0.46791708829789086
1170,1977-10-07,0.2885278055527131,-0.28095511545745727,-0.46358844106687025
1171,1977-10-10,0.10523046824883246,-0.36122313828231767,-0.5105498805423797
1172,1977-10-11,0.3714153831326654,-0.14080836879300185,-0.40361493426963135
1173,1977-10-12,0.2038120210484764,-0.22108377994959105,-0.4510920009460741
1174,1977-10-13,-0.10052652151951572,-0.3960310687333703,-0.5509710531241289
1175,1977-10-14,-0.10813174073770926,-0.3721580655678919,-0.5474276112855223
1176,1977-10-17,-0.13851371837605025,-0.3482296726123805,-0.543375055424436
1177,1977-10-18,-0.1612618455346675,-0.3242456968710844,-0.5390658276963496
1178,1977-10-19,-0.18397677923134137,-0.302211514649971,-0.5350068631873736
1179,1977-10-20,-0.22176112878593005,-0.2781204627909867,-0.5314527159756885
1180,1977-10-21,-0.24438790138809452,-0.260015458534267,-0.5278961832019043
1181,1977-10-24,-0.8354716455309971,-0.6369917004709224,-0.7300088135999112
1182,1977-10-25,-0.8206709854467614,-0.6092405154852196,-0.7250185813729179
1183,1977-10-26,-1.2316999733525236,-0.882229314294849,-0.875875379795724
1184,1977-10-27,-1.1583742899782818,-0.8507977466604278,-0.8719359791267031
1185,1977-10-28,-1.077301348296456,-0.8212411936853399,-0.8682400256714109
1186,1977-10-31,-0.421535452969091,-0.3975030106956507,-0.6584386054176052
1187,1977-11-01,-0.6672048339668406,-0.5854891312295074,-0.7588673458676569
1188,1977-11-02,-0.9063681889590434,-0.7717871719072779,-0.8613337792233831
1189,1977-11-03,-0.985293099270327,-0.8522095300344031,-0.9109764433772428
1190,1977-11-04,-0.47053098165051743,-0.5313592231250801,-0.7536304420420277
1191,1977-11-07,-0.1314973291437528,-0.3205958636878113,-0.6471049784742653
1192,1977-11-08,0.20820751088328157,-0.11176089862662436,-0.5392491842661417
1193,1977-11-09,0.671502876655412,0.1974849370346859,-0.3796358408281988
1194,1977-11-10,1.094703248111542,0.4983284964661987,-0.2204388663137022
1195,1977-11-11,1.7841434840284167,0.9820901501599071,0.0398275801879686
1196,1977-11-14,1.266365920638856,0.6562570347397018,-0.1146921686521151
1197,1977-11-15,1.7911595303298211,1.034597698136576,0.09312318016795236
1198,1977-11-16,1.4125487263545944,0.807107010665263,-0.009177674742590429
1199,1977-11-17,1.3406112767774052,0.7879327528350293,-0.007570390732583959
1200,1977-11-18,1.4131919326316957,0.8619782646292271,0.04520919378308523
1201,1977-11-21,0.8705302661911902,0.5359298751955457,-0.1091188624496725
1202,1977-11-22,0.35380454854265686,0.21879432863140733,-0.26269961545063725
1203,1977-11-23,0.8425490686700476,0.6080250279442695,-0.05446712126737114
1204,1977-11-25,1.0115228570574557,0.7896913576397329,0.04736325876796057
1205,1977-11-28,1.021709024638605,0.8655081249559016,0.09663770233270032
1206,1977-11-29,0.7721558894108704,0.7347348937579933,0.04144148705637588
1207,1977-11-30,0.9394838617494038,0.9050302467357294,0.14182284345453822
1208,1977-12-01,0.9345830736357486,0.9719090435513789,0.19021567059947211
1209,1977-12-02,0.9145567564011833,1.0322107084117196,0.23858452609705363
1210,1977-12-05,0.909821198200025,1.0944084438497175,0.2871914174092832
1211,1977-12-06,0.08221117798532043,0.5673633058221643,0.02425010835857867
1212,1977-12-07,-0.2749629723013787,0.3462038790506919,-0.08268770631837202
1213,1977-12-08,-0.1801661182285727,0.42580312164403505,-0.034831247196169056
1214,1977-12-09,-0.20913731551305512,0.4134596018738004,-0.04069351371099489
1215,1977-12-12,-0.06386630405596591,0.5011343738328023,0.004972985531203441
1216,1977-12-13,-0.3615916023316448,0.2909226812318191,-0.1046847465735798
1217,1977-12-14,-0.4781417295982408,0.18283946206014434,-0.16118133697185405
1218,1977-12-15,-0.7403995928301802,-0.023017543756175443,-0.2680364628414064
1219,1977-12-16,-0.5734031212614221,0.06879357323790165,-0.21997638536541245
1220,1977-12-19,-0.5447045429837162,0.060721839012410975,-0.22337416980294839
1221,1977-12-20,-0.5375219572988679,0.050640742055130875,-0.22650869339221882
1222,1977-12-21,-0.551884651096217,0.04459666620297231,-0.22911942027556798
1223,1977-12-22,-0.5375219572988679,0.03654345947389684,-0.23198979199807898
1224,1977-12-23,-0.6475064810835917,-0.07316449392771832,-0.2859732875020509
1225,1977-12-27,-0.46550671789119924,0.014429013017735833,-0.2372047494540921
1226,1977-12-28,-0.5756646510801281,-0.0951530948093482,-0.29116129270796376
1227,1977-12-29,-0.1075616880646394,0.18728046791484504,-0.13948807959716694
1228,1977-12-30,0.20745437226788524,0.3658138104977932,-0.03974889639587589
1229,1978-01-03,0.3762791015602339,0.4426843335826108,0.007831383078496103
1230,1978-01-04,0.1273230416155771,0.22595803105216059,-0.09871369880212724
1231,1978-01-05,0.27416639369434437,0.29676611249115836,-0.05166700742957888
1232,1978-01-06,-0.43823266465225397,-0.21625635790343278,-0.3128968098940715
1233,1978-01-09,-0.9688598583726674,-0.6275852954723633,-0.5217017814138457
1234,1978-01-10,-1.7545895131237745,-1.2246642495315663,-0.8326155802115671
1235,1978-01-11,-1.6493373890343332,-1.2284160319193185,-0.835072166159
1236,1978-01-12,-1.557510263365078,-1.2246642495315663,-0.8375275801551836
1237,1978-01-13,-1.6142548897294162,-1.3216601438851716,-0.889958258607037
1238,1978-01-16,-1.3936468741467989,-1.2265404331990222,-0.840227167972728
1239,1978-01-17,-1.3146367212096008,-1.2321663908860783,-0.8414537770396288
1240,1978-01-18,-1.2352079187528957,-1.2321663908860783,-0.841208460657643
1241,1978-01-19,-0.7253968996328071,-0.9375691975386086,-0.6876367857648246
1242,1978-01-20,-0.6662676232037607,-0.9356665474922586,-0.68863249609862
1243,1978-01-23,-0.8945281008581661,-1.1220176129840587,-0.7917387600181628
1244,1978-01-24,-0.6839371003462044,-1.007958669655012,-0.7405608683801447
1245,1978-01-25,-0.6168882968373917,-0.9832460994130139,-0.7415513900280056
1246,1978-01-26,-0.7017431442173909,-1.061470702499554,-0.7927244253828749
1247,1978-01-27,-0.4668352524739888,-0.9355501264794929,-0.7413037924384471
1248,1978-01-30,-0.5140525628570274,-1.0100967033102852,-0.790999402662683
1249,1978-01-31,-0.40032945358852184,-0.9852665887001301,-0.7890272257500086
1250,1978-02-01,-0.15459157315370256,-0.8606887407090349,-0.736844744253109
1251,1978-02-02,-0.054261897602515013,-0.8414034082473898,-0.7373403830912985
1252,1978-02-03,0.00780111945293905,-0.8278815646920226,-0.7375881696573149
1253,1978-02-06,0.33344048993867104,-0.6105888368725565,-0.6357047394581076
1254,1978-02-07,0.1549658001631266,-0.6871455071244209,-0.68863249609862
1255,1978-02-08,0.5722685491756101,-0.3671737697842044,-0.5373760493154781
1256,1978-02-09,0.6715038423048376,-0.2510625189454818,-0.4895078190176832
1257,1978-02-10,0.7545432063861708,-0.13277592004204225,-0.44116866273473127
1258,1978-02-13,0.6913598140305426,-0.11266831937247106,-0.4432048582203733
1259,1978-02-14,0.48277034595087553,-0.18901044409671353,-0.4966009188544004
1260,1978-02-15,0.42814167364943734,-0.162878177550246,-0.49837273174198893
1261,1978-02-16,-0.039301996671156324,-0.44300659005098264,-0.6529402995162347
1262,1978-02-17,-0.19250800997949644,-0.5239630351455848,-0.7028007768420713
1263,1978-02-21,-0.7903904160830337,-0.8982165988715176,-0.9050768528300079
1264,1978-02-22,-1.4982984292429864,-1.3651895709848458,-1.1579230853334979
1265,1978-02-23,-1.5860728494483192,-1.424561182248208,-1.2050608526451716
1266,1978-02-24,-1.2337143275548657,-1.1870136514484178,-1.0986369637300988
1267,1978-02-27,-1.3286628719051568,-1.2539639285259545,-1.1465070205664507
1268,1978-02-28,-2.0140138987053686,-1.723299171134999,-1.3991405753429071
1269,1978-03-01,-1.482629672626186,-1.3808691070745427,-1.2404554362484936
1270,1978-03-02,-1.1120006073917883,-1.1434211571300292,-1.1341100808588462
1271,1978-03-03,-0.9033679812645556,-1.0096560134676273,-1.0806675708573292
1272,1978-03-06,-0.25669005657597466,-0.5755202008330101,-0.8723449719592556
1273,1978-03-07,-0.06950911182841639,-0.45063668734999873,-0.8188370019134882
1274,1978-03-08,0.10233962237190192,-0.329549999733971,-0.7655499866225571
1275,1978-03-09,0.14168446824932876,-0.3091322549038012,-0.7645591314501422
1276,1978-03-10,0.634890652575945,0.01211009863429961,-0.60936769246803
1277,1978-03-13,0.3695021598300937,-0.17123054481627842,-0.712002406327692
1278,1978-03-14,0.4172979835795252,-0.14440453598107683,-0.7112552849213509
1279,1978-03-15,0.30801783831415414,-0.21675084933247077,-0.7620811643715362
1280,1978-03-16,0.505299941282171,-0.08846796729004829,-0.7095116354844134
1281,1978-03-17,0.8201567369623307,0.14166318209485276,-0.6045877848693479
1282,1978-03-20,0.8120575116048746,0.1542853911365121,-0.6025738988804309
1283,1978-03-21,0.6224789658853208,0.056887577297646104,-0.6514136575581949
1284,1978-03-22,0.5502664614804873,0.05060165363406523,-0.64865544871541
1285,1978-03-23,0.024521625388319025,-0.260474102909649,-0.8000784409406224
1286,1978-03-27,-0.46074046544341135,-0.5654373174178098,-0.9494026621065444
1287,1978-03-28,0.11020128676908932,-0.15470388222146292,-0.7379832963467172
1288,1978-03-29,0.016126100775261564,-0.15677821808678247,-0.7332499743061527
1289,1978-03-30,-0.05406172654215255,-0.15885214112381738,-0.7285123380099052
1290,1978-03-31,-0.25588497114793124,-0.2625379592095241,-0.7750434155573186
1291,1978-04-03,-0.8842345817755817,-0.6630918766634157,-0.9760294079218149
1292,1978-04-04,-0.713859891830592,-0.5471155367389893,-0.9185868447429644
1293,1978-04-05,-0.6910213935186218,-0.5389619167607248,-0.9129415966513794
1294,1978-04-06,-0.6605163250823163,-0.5287608691671178,-0.9075359354289573
1295,1978-04-07,-0.18625485772464737,-0.21290086832671934,-0.7463899838986301
1296,1978-04-10,-0.30316653448746583,-0.31269578183933505,-0.7930761533113942
1297,1978-04-11,-0.13188258913377118,-0.204604906723044,-0.7366366979850384
1298,1978-04-12,-0.26444628724252445,-0.30443800263788334,-0.7841097017384503
1299,1978-04-13,0.4913844875318325,0.20915574004426699,-0.5213816744039688
1300,1978-04-14,0.475518944440245,0.20492479970119165,-0.5183125901547665
1301,1978-04-17,0.475518944440245,0.20069554717688529,-0.5152417294298812
1302,1978-04-18,0.475518944440245,0.1964679814615821,-0.5119129415181183
1303,1978-04-19,0.3197894530979107,0.09468081854149052,-0.5606393282992426
1304,1978-04-20,0.7629957593579582,0.39999384722400616,-0.40161355996180315
1305,1978-04-21,0.42011453123178044,0.1964679814615821,-0.5011441618233674
1306,1978-04-24,0.3649030190219985,0.20281009159136384,-0.49703602113588946
1307,1978-04-25,0.7826372673504403,0.5167452723593785,-0.3365100364315403
1308,1978-04-26,0.5880758413940599,0.4170733057072163,-0.3844955431350212
1309,1978-04-27,0.5485874593170609,0.4192102856744792,-0.3795574811941389
1310,1978-04-28,0.5013297489288043,0.4213476921680535,-0.3743546319723046
1311,1978-05-01,1.2984551964376152,1.0276409530487656,-0.05763213248606567
1312,1978-05-02,1.6137581889037007,1.3126411911909166,0.1014868300329089
1313,1978-05-03,1.1801798212550527,1.074320671705773,-0.000287262038719516
1314,1978-05-04,0.7655832348109143,0.8301590424216101,-0.10211066445094315
1315,1978-05-05,0.5361218667220583,0.6900929087746621,-0.15091621575976452
1316,1978-05-08,-0.266978071060124,0.15274107872090892,-0.4078770923604979
1317,1978-05-09,-0.3045612026541696,0.12972780427443845,-0.40319667019180006
1318,1978-05-10,-0.4930527966371961,-0.004490824343000616,-0.4503405083749138
1319,1978-05-11,-0.349540406659023,0.07137423356493294,-0.39356297304633264
1320,1978-05-12,-0.21363210927738222,0.1491158695670882,-0.3380552361482218
1321,1978-05-15,-0.08537949429192758,0.2266864167770243,-0.28329906490762613
1322,1978-05-16,-0.10798486896252896,0.2099901577271311,-0.2804007365258669
1323,1978-05-17,-0.567401229041039,-0.10560193548760229,-0.4342509402589641
1324,1978-05-18,-0.40931088208051236,-0.011431060829727491,-0.3784266332766294
1325,1978-05-19,-0.13055752107933077,0.18083482358472688,-0.27090440527205567
1326,1978-05-22,-0.5822285900514845,-0.1261172840902267,-0.42488632290714495
1327,1978-05-23,-0.5599830843796505,-0.13021552003600417,-0.42150060795819816
1328,1978-05-24,0.02754447238303121,0.2664393320176564,-0.20942604352289546
1329,1978-05-25,0.4410322502235976,0.5520060388390706,-0.05031271744849521
1330,1978-05-26,0.26019206068281125,0.4330593201285124,-0.1017475184509914
1331,1978-05-30,0.845769391701812,0.8199086974614455,0.10856714321585037
1332,1978-05-31,1.2806730675542863,1.0976728407393304,0.2655502825713411
1333,1978-06-01,1.5335284371305427,1.26651078390427,0.3691688918978209
1334,1978-06-02,1.8955279761625883,1.5297402837833074,0.5244045676519368
1335,1978-06-05,1.5178989265094394,1.2833832423904838,0.4174530837685365
1336,1978-06-06,1.5414880155345883,1.3325763090548022,0.46683646237283466
1337,1978-06-07,1.2765691375425627,1.1906413262708069,0.41099568657146934
1338,1978-06-08,1.1533952256309952,1.149907890581578,0.407349074074184
1339,1978-06-09,1.0387632335818366,1.1093237330669574,0.40398499940174554
1340,1978-06-12,0.6545217261831725,0.8703810695388542,0.29608656210441264
1341,1978-06-13,0.4334566723154367,0.7261495418427796,0.24036704442590795
1342,1978-06-14,0.49772273013963503,0.7823102859301518,0.2894289654883796
1343,1978-06-15,0.25603622785075314,0.6409063061022086,0.23457130741113602
1344,1978-06-16,0.1680680055343133,0.5995664654023619,0.23181351701414432
1345,1978-06-19,-0.17975175231336665,0.369889898817535,0.1235563378673924
1346,1978-06-20,-0.25892644281015564,0.33732864453373396,0.12028130695935492
1347,1978-06-21,-0.33769922915131334,0.30689234129677245,0.11673549080411942
1348,1978-06-22,-0.25102308315536215,0.3714314672203104,0.165477562276855
1349,1978-06-23,-0.1503287380791122,0.4439049573793791,0.21447015417678725
1350,1978-06-26,-0.2003898680709061,0.41750301553846914,0.21034857133168047
1351,1978-06-27,-0.08576983751534362,0.4876971314245748,0.25818671472637333
1352,1978-06-28,-0.0929275341533056,0.4592816939012571,0.2540523857865371
1353,1978-06-29,-0.08576896351927515,0.4289199909982282,0.25047173055907884
1354,1978-06-30,0.07899475338251691,0.500851929549133,0.2988026273598689
1355,1978-07-03,0.08619849882642269,0.47051129691923715,0.2946577318924255
1356,1978-07-05,0.10061679888666207,0.4402561793726664,0.2896878447348617
1357,1978-07-06,-0.02838631782960253,0.32032499605085624,0.23315108870597193
1358,1978-07-07,-0.15032961247377113,0.20065286747694316,0.1769374177545191
1359,1978-07-10,0.007585222851369409,0.27440509248685496,0.2240993900996595
1360,1978-07-11,-0.1288260906248742,0.15503772464838111,0.16793376273889016
1361,1978-07-12,0.1439504203365877,0.3360289514345121,0.2676516422105924
1362,1978-07-13,0.1367192566844582,0.3280534518077782,0.26325461086417723
1363,1978-07-14,-0.014008329315764324,0.22075091982702025,0.20740539003072972
1364,1978-07-17,-0.021198976113893816,0.20688488257709092,0.2046733542234692
1365,1978-07-18,-0.042751971531476196,0.19106001862107164,0.20221566430958998
