,year,quarter,gross_domestic_product_zscore,personal_consumption_expenditures_zscore,gross_private_domestic_investment_zscore,exports_zscore,imports_zscore,government_consumption_expenditures_and_gross_investment_zscore,residual_zscore,gross_domestic_product_chg_zscore,personal_consumption_expenditures_chg_zscore,gross_private_domestic_investment_chg_zscore,exports_chg_zscore,imports_chg_zscore,government_consumption_expenditures_and_gross_investment_chg_zscore,residual_chg_zscore
20,1952,Q1,1.490263873133172,-0.9149102600862367,-0.6671672585966484,-0.42965497144607756,0.1319888858050368,5.8794395497797,0.13700962609146894,,,,,,,
21,1952,Q2,1.1381208057796224,-0.3908596970163341,-1.5620522824592913,-1.8944818896635551,-0.13582759713990933,5.6950698759789855,0.12044770438219023,-0.8649696192146566,1.2951323295982746,-1.8088719562820215,-2.9607843146041737,-0.5418523118458883,-0.8316340415213321,-0.01146909150197498
22,1952,Q3,1.006998322527638,-0.4711732820437567,-0.9504957199497251,-2.755135807608093,0.5133642629570948,5.055323826310806,0.1263208387880685,-0.30969570869480784,-0.20526644789998313,1.2209214391347056,-1.7364503097019088,1.3121766752889965,-3.1869519687726156,0.0047182009723054676
23,1952,Q4,1.8034349115142496,0.5988513038354999,-0.16751953253402424,-2.56614444224954,1.4979548237428384,4.640462614977152,0.1063467831250499,2.0206273034071245,2.650571362419663,1.5656849215583086,0.3906166278353278,1.990293639046929,-2.0237926145190883,-0.013931006907361243
24,1953,Q1,2.0128783926225697,0.680544656291023,-0.009522579370381442,-2.6570886724044476,0.7725262181774578,4.574483769298355,0.09643243810725949,0.5459141684983924,0.19693313940330662,0.30871088861918344,-0.17666239425745656,-1.4670632400127612,-0.21928773926425124,-0.006672746549771694
25,1953,Q2,1.8048954487855857,0.5362852561500198,-0.05116173215427658,-2.490169689390905,1.2081085316810523,4.300572918853483,0.08986196619805778,-0.5027935990423301,-0.36401878806542826,-0.09280229367630156,0.3458877699386776,0.8802958812722688,-1.294762894385978,-0.004260082559640737
26,1953,Q3,1.1334688972398992,0.08492446186164224,-0.3978207566796835,-1.956851628322571,0.8272094132525293,3.464444925523295,0.0732111071624861,-1.6671111462241963,-1.1264309162456876,-0.7062659694228053,1.0883818079454486,-0.7704854379444676,-4.2026873845909405,-0.011533261366547429
27,1953,Q4,0.1980351854915583,-0.48107251366446474,-1.2973443798979802,-2.29230276407898,-0.16845430704416772,2.9070351765958997,0.06010156702880497,-2.3303809898311747,-1.4110275236514258,-1.8182012245516188,-0.6721465003431436,-2.0134309365067304,-2.7610884952252692,-0.00897813672075383
28,1954,Q1,-0.2568321218809021,-0.5913357617618472,-1.3529724363180708,-2.700053379061884,-1.1172803902328923,1.9919169940406276,0.04978475678818152,-1.1230455386695997,-0.27961969667908837,-0.12093713025375799,-0.8186586929001336,-1.9187335026763894,-4.611243951462473,-0.006963132374495499
29,1954,Q2,-0.4564634596896726,-0.34450523127097693,-1.3499275140495917,-1.0989498464181182,-0.04544595606933057,1.071540781013128,0.03242732971629626,-0.48181171196037315,0.6069038843983364,-0.0029325524936930575,3.252209159051517,2.1666853495692404,-4.638439770326988,-0.012043062786168518
30,1954,Q3,-0.28156933619576774,-0.0997972361772297,-0.8058802781538226,-1.5157967219454682,-1.0500607081764224,0.49200577769297166,0.023447053644207554,0.45911520818214774,0.6016344627672452,1.085144975079381,-0.8370919249329861,-2.0315283426722917,-2.87552571919631,-0.005998799173058817
31,1954,Q4,0.1663645290743418,0.4008488427242236,-0.3392805878577076,-0.9716413178017097,-0.992948859537175,0.2473379358206123,0.020564296319205668,1.1450777657407365,1.2370281889988166,0.9293805138007003,1.1103432786567173,0.11509541395131456,-1.143510905948074,-0.0015993308222834466
32,1955,Q1,0.8861621949263525,0.9111841319242725,0.7241579674079066,-0.5811416290948733,-0.31146833525837164,0.13879407975625466,0.02260136413196228,1.8280859855024336,1.2610826921203275,2.1297579247611367,0.7989657139988761,1.377458654240611,-0.43944437748196186,0.001950410618898448
33,1955,Q2,1.1047559475618531,1.245868779912524,1.2732889793045579,-0.9664624433660146,0.2939084740954833,-0.12884053927939954,0.019433107780819858,0.5689025569956428,0.8250111478855012,1.095369593870172,-0.7732055400412895,1.2235903775012256,-1.2623006913884092,-0.001805323453348757
34,1955,Q3,1.2031895396916823,1.2839376834198044,1.2080261448277319,-0.2272502136858323,0.301201221132224,-0.10464011665357917,0.016443094804841865,0.2670220670679886,0.08863076892510616,-0.1403148394106735,1.5056186456205602,0.014369985240749134,0.2471414796421092,-0.0016767176842978724
35,1955,Q4,1.0211801494564539,1.3276271388457181,1.2480085939825278,-0.30972106506203195,0.5813649114772897,-0.5086939255365304,0.01462832804751271,-0.4375397823574726,0.10258439151197238,0.07135713521514059,-0.15949140884350485,0.5660668618059506,-1.967894087304825,-0.0008287566106588222
36,1956,Q1,0.5048809910529565,0.9420492396340171,0.6317208395406043,0.1575408484409061,0.9064893454170487,-0.554331867095812,0.014463901692197006,-1.277381861194209,-0.9631178281611722,-1.2485500861823249,0.9545214936635773,0.6569695482866196,-0.11407961106934382,0.0003619933759866392
37,1956,Q2,0.4776987146804276,0.6643567262119732,0.3564997712412939,0.8377211901404997,0.5324266485916571,-0.2692534644796721,0.01346631030115119,-0.048564894255933855,-0.695280794051296,-0.5625881461909538,1.3859927308650757,-0.7566634003189049,1.5964661606289277,-0.00023915003294809945
38,1956,Q3,0.12789614271870364,0.375783523849853,0.09969738243565551,1.0128135365956925,0.4064735085715878,-0.4757645139680833,0.009727009320281362,-0.8590895513736652,-0.722293270611041,-0.5255440324416689,0.3624507854847494,-0.25502967605385385,-0.9461546487704401,-0.0022173423219362864
39,1956,Q4,0.4279348992273357,0.5586832293014853,-0.1309911483076418,1.336872001558283,-0.4730670802161053,-0.11569779786571371,0.014469569254295501,0.7735182762815718,0.4481887586991848,-0.4730231810512971,0.6643250572322686,-1.7786504641934917,1.9843240479688293,0.003902471359413808
40,1957,Q1,0.343627488949217,0.4635658998052769,-0.4040093054511078,1.885430416267723,0.4353059261811172,0.15064015880739934,0.01655041575390098,-0.19208137540933876,-0.24201833030943706,-0.5581575955934092,1.1192658150114907,1.836195199008654,1.49953599333553,0.001981997720999956
41,1957,Q2,-0.03682680905618513,0.17610938168852477,-0.4795579637614582,1.0825976011558702,0.3041175222051443,-0.04178399485536535,0.018435741714058415,-0.9360964231708867,-0.7195209822781269,-0.16100194828973752,-1.619278005797189,-0.2656144555743425,-0.8732937801883531,0.001840926170274645
42,1957,Q3,0.04579896390742718,0.1560500100501289,-0.2773008302952288,0.4173889059739569,-0.1795137229593854,0.006891338631284743,0.02131054532069228,0.22730780424990527,-0.05567890470664298,0.39772808196663095,-1.3403878702749927,-0.9781916625647792,0.37373170121119426,0.002554851911225016
43,1957,Q4,-0.5884607945411646,-0.14609874574470028,-1.2504944870194097,-0.16277846916460886,-0.29858964559572776,0.18218731515798803,0.018550323807025176,-1.5737363565936426,-0.7559960371275927,-1.9663682580266943,-1.1680548135117634,-0.24112515656174027,1.028644617903916,-0.0015109190524858502
44,1958,Q1,-1.6947280956007809,-0.9566186464073682,-1.9678743356201778,-1.553282161161889,-0.2534852537022071,-0.07245125038340074,0.023993851997427183,-2.759569228431716,-2.018081894927785,-1.4518690611642304,-2.81017107439926,0.09081845612724883,-1.195081925987481,0.004408232438106677
45,1958,Q2,-1.5620363344393426,-0.8486729469794865,-2.095405581262596,-1.4920765821624582,0.1612488126987497,0.2468832753746633,0.031739580699746625,0.35308946917335077,0.26210740466671173,-0.26555064184688476,0.1316635075999464,0.8381444060403005,1.7736472030152464,0.006069311101318435
46,1958,Q3,-0.8803805493129548,-0.44194003264031817,-1.225987637083791,-1.4498885540097015,-0.25903835850934687,0.2238013378188005,0.03713461917669804,1.7322614660297782,1.003878691723287,1.7395387676671221,0.09312515156446914,-0.8501211273623853,0.0025855551795656226,0.004373246246425681
47,1958,Q4,-0.24834826923363548,-0.18773344460697616,-0.2901819106915324,-1.490943588732023,0.28556260154762714,0.43839332767751865,0.03850204437148812,1.607591459327936,0.6252157378633756,1.8730595532762557,-0.0755638042546976,1.1007123391833087,1.2318932042937765,0.0014672515461228765
48,1959,Q1,0.18334643055955852,0.22196449015665345,0.2583687117185649,-0.6618885077725767,0.4246868106768336,0.12969438960552285,0.025564196650185174,1.104279823980696,1.0112396727380026,1.0942022998648562,1.6876818259826216,0.28090992895053496,-1.4746953871220572,-0.008854257588002167
49,1959,Q2,0.691168968194944,0.4837329205007624,1.041891030802757,-0.846498427715837,0.8596111948630334,0.22586940739407438,0.032444577654551325,1.2955371332937031,0.6439888219293785,1.5667833153740336,-0.36647241398475283,0.8789656643389211,0.6194116791457676,0.005444947328532875
50,1959,Q3,0.37621193797996383,0.527495486141675,0.0008625815818295902,0.24467561337030994,0.7033626294328911,0.25096674114813755,0.01955814259633364,-0.7715464824393902,0.10276589545715525,-2.1027993072923015,2.218856102336848,-0.31628167808202806,0.2517805232364924,-0.008817162436112603
51,1959,Q4,0.17094897301244696,0.2127197622631961,0.2744597792559949,-0.5681748105561377,0.08075149511007385,-0.004118777562627915,0.025339868748646494,-0.49596014816932765,-0.7873438388392959,0.5412090222972337,-1.6395783156653503,-1.259184463866338,-1.1973936770318108,0.0046522482897076904
52,1960,Q1,0.6772511592382272,0.2508577753649318,1.321773359111475,0.8835558651646158,0.3932392362298251,-0.3738335738008591,0.025527073162090776,1.2917175276401955,0.08880234090097623,2.097326966640461,2.949510647106054,0.6314203862014697,-1.7902843201487064,0.0006157012369189977
53,1960,Q2,0.14684981157460128,0.4014265659230336,-0.13722279092293393,0.9969776024054989,0.25934405296184676,-0.24879117950423169,0.015624652187368823,-1.3128110399252009,0.3679237970293514,-2.9434265117442315,0.2374776007677755,-0.2710870854661352,0.7687208067276785,-0.006664143140373724
54,1960,Q3,0.037520042272739876,-0.096888062333607,-0.2600358411086212,1.0172342821867875,-0.3641715326588082,0.07771555376466767,0.024065656644204233,-0.2549454891841918,-1.2429988419021463,-0.2560612878869263,0.048682093744248825,-1.2610131047248063,1.8107436134209398,0.006570964938547861
55,1960,Q4,-0.6831467970623494,-0.3393541426058966,-1.6354337097948195,0.8093672472084669,-1.1424689644364066,0.0898306874663228,0.009268989924860093,-1.7908183894526377,-0.60782739794911,-2.7752915352617014,-0.41360208840000184,-1.5739546735062557,0.18463341122315763,-0.010195428593931305
56,1961,Q1,-0.6427582868904134,-0.6177040123144945,-1.307204709166611,0.46708299301404493,-1.263086797368705,0.23096687806791408,0.01890502021070242,0.12119438420206392,-0.6969127514925696,0.6510858852750266,-0.6859935594791937,-0.24424262698167218,0.8519618551514206,0.007433197353263577
57,1961,Q2,-0.25202252601589564,-0.29731173720267406,-0.5336699165209335,-0.34238749888647346,-1.153971090003825,0.15503430953672964,0.026704745178386155,1.0013779595386685,0.7895288002663419,1.5466961497555958,-1.6327290097352045,0.2202380358824864,-0.2707708269243364,0.006108270368256937
58,1961,Q3,0.17865434339402436,-0.3831098452579025,0.292292422155648,0.09362213444378628,-0.3747042843644533,0.39592164888523435,0.034590134901058354,1.101722710762197,-0.21888236418487123,1.652139755494645,0.8911899159054564,1.5751652526181215,1.3678991794361006,0.006170079014360523
59,1961,Q4,0.5844351255593322,0.11182769650689571,0.3506297851643407,0.1392232578929813,-0.20213999027604124,0.6230308333731058,0.032728192107585624,1.0391758318045046,1.2228561336773593,0.10827300189796481,0.10004166162286918,0.3485198774499721,1.2966351945930683,-0.0008627949607709641
60,1962,Q1,0.8887807353985171,0.19927929468654085,0.8443340864780231,-0.10734320950535918,0.04051125183879684,0.7856037684950714,0.03889284535470707,0.7843384598432647,0.21122860162125387,0.9838939925769524,-0.49202504186009155,0.4902233136801761,0.9628379377645393,0.004928537007158479
61,1962,Q2,0.8486192211212682,0.34345969497215706,0.5422086500678857,0.46283730822328895,0.14615759346629617,0.6936589220946632,0.028647177038447214,-0.08117286249661836,0.3520639334269268,-0.6166988913718182,1.1630821986829845,0.21322359082003609,-0.3535902420722324,-0.0069118022092868455
62,1962,Q3,0.9298682915193042,0.31145938496335857,0.5778626166837889,0.2332702877230733,0.11585933619798698,0.9123245127116241,0.03341391106460742,0.22384909012009815,-0.08532356412189505,0.06265158172594347,-0.45757629805243705,-0.06163238940055362,1.252962863157999,0.0039199133973503355
63,1962,Q4,0.6797632895145633,0.5140330748306791,0.0485853859528458,-0.3681772021783085,0.07770574484424819,0.8384600144095563,0.030554977675868962,-0.6086175884821863,0.4970315338021594,-1.0735523216117553,-1.211178170763028,-0.07751448819335485,-0.2600742621845113,-0.0015821414280512568
64,1963,Q1,0.7289792239239967,0.4244785634906321,0.5514348755160912,-0.2925093288263853,-0.43091557449231666,0.42497029324346214,0.030400912396241625,0.14337167776093201,-0.22820803797620365,1.0022870263387822,0.16097080659653074,-1.0287171809607272,-2.0166989321282323,0.0003694690765890742
65,1963,Q2,0.7836373951487053,0.43735826440778974,0.5724634337056675,0.5728861275495696,-0.258437742651727,0.2993992728344307,0.019312298716295844,0.1570443052706136,0.02609587354562381,0.033236590626242866,1.7613242385916685,0.3483450660483399,-0.5275130335576477,-0.007520002298993961
66,1963,Q3,1.216003687291995,0.6044078719167103,0.770996685292896,0.2807017024944604,-0.07488793743223254,0.9039687327250142,0.02806852935646914,1.105967077283499,0.4088391916354506,0.3902385166065297,-0.5844681281419052,0.3707306416486441,3.2489520045892992,0.006798406242864198
67,1963,Q4,1.0527204394253784,0.5566496681687844,0.722486705454915,0.5896708048328257,-0.29616733748891116,0.5370844387227948,0.018702778269713477,-0.39049376470152314,-0.12444422436715959,-0.10662107471490218,0.6337470278188488,-0.44776254558996703,-1.7756442707019084,-0.006276926260056651
68,1964,Q1,1.425932152300616,0.9449051397283181,0.9887981385707582,1.024479349413168,-0.4574748873752281,0.4396897486726832,0.015223732863197937,0.9573519847623725,0.9580064594852604,0.5265557084621283,0.8887559544428209,-0.326510051573264,-0.3817781655770707,-0.0020295632908293145
69,1964,Q2,1.39628755578959,1.219656715480981,0.7210429384085907,0.6893312230110008,-0.2958897100137451,0.4490555800068226,0.017615474551862003,-0.05475102455602787,0.6762208720276572,-0.5475726034858154,-0.6715324632113394,0.3263220416076729,0.1704133473445499,0.0022063141358244364
70,1964,Q3,1.540307578990137,1.4974340318736903,0.8154981977836071,0.863481461581491,-0.08986394846028906,0.32809960884093087,0.017035157825223933,0.3815496616365065,0.6837325974859667,0.1809142279879592,0.36054163906641074,0.4161730576014905,-0.5036428707789837,6.192106757444819e-05
71,1964,Q4,1.2158238605574385,1.1406735660845082,0.7281025152430202,0.8704889346158758,0.09510223186808373,0.194384352461239,0.01488792703735307,-0.795480549225337,-0.891575460841888,-0.1848289828676611,0.021833071442877355,0.3735943020814442,-0.569637012758194,-0.0010686353286764186
72,1965,Q1,1.685012388579863,1.574113084901678,1.6938151558090333,-0.9428954385466446,-0.598875622397511,0.0622116550819938,0.025789376618991836,1.198476229740067,1.0701806999348498,1.9332090949914087,-3.6671229701856327,-1.4034753729890632,-0.5616585205479343,0.008346219907720945
73,1965,Q2,1.6909542880714146,1.5275747840189817,1.4127450241197315,0.9649478755747478,0.8192852604887837,0.15657172822999318,0.014293791351773394,0.03465355681984004,-0.12141568474676771,-0.5743519303221699,3.8738058622303906,2.866896290740641,0.6100243418234966,-0.007813639545903013
74,1965,Q3,2.0431380023194943,1.723993361928868,1.577992942748026,0.3962464283921902,0.5946859863210553,0.5893005102077234,0.021543860765084393,0.9045229730412627,0.4817508086212011,0.32329421363751476,-1.1448195390325027,-0.4544747449742243,2.3601500140421345,0.0057116840983998645
75,1965,Q4,2.3890473052658865,2.3255072272527486,1.3643095287012565,0.9807417254560337,1.0150151360283448,0.7495240633317688,0.018502371223354304,0.8887596588962924,1.487443280485669,-0.4388220605289238,1.1920905640101909,0.8494566767672648,0.950686359793192,-0.0017138589430994399
76,1966,Q1,2.7480507147964452,2.3442677323987158,2.0973973743634984,0.3782482268977746,1.067678402595387,0.8881964297015937,0.028553231170326793,0.9216562137457384,0.04069560038810877,1.4653482276431309,-1.2132978682130273,0.10610116632412572,0.8392183539725974,0.007732504340384683
77,1966,Q2,2.297280242519277,1.8790345511948519,1.5329044689461915,0.564233102418013,1.1053249827473912,1.0182639003629455,0.031027132766289243,-1.1127529876234385,-1.160870603699859,-1.1443789766544066,0.3845240885414845,0.0757400773379147,0.7947117300053644,0.0022655939719109747
78,1966,Q3,2.0844061609439546,1.8134188133663651,1.1448129267785703,0.18722066227127657,1.5821987038336047,1.2773787852653498,0.03352532724803144,-0.5150816906239282,-0.16877746681371844,-0.7895960961555464,-0.7563689303924579,0.9637798180964668,1.4621765005446161,0.0022831217215694825
79,1966,Q4,1.8852958060243403,1.471959149082643,0.9754928176506279,0.3285997854177902,1.3603916212544258,1.3392592923865527,0.04392102693395133,-0.4805028374618661,-0.853589581060948,-0.34959746034671,0.2941321984359526,-0.44882942649693297,0.4420320870945866,0.007981312352383588
80,1967,Q1,1.7316963059155697,1.2315080810063619,0.44873770835528426,0.29632442982871504,1.2255867025160891,1.8230985534442234,0.04980013129875372,-0.3661651144636065,-0.6028249141898511,-1.06847976723119,-0.057772112619837744,-0.27292640998860773,2.624505905183975,0.004722508403972599
81,1967,Q2,1.2960091080084546,1.3225549879683016,-0.14797192517258517,-0.0661624920406092,0.773652708609188,1.45120442016368,0.03179214070311224,-1.0748590114720833,0.22015434104286963,-1.209174074542259,-0.7269335104749326,-0.9141054161417705,-1.8015563840442115,-0.012512455952741697
82,1967,Q3,1.2279125742326875,1.0730938851612835,0.09919202598129213,-0.30675416120206056,0.6814279786441392,1.3880558180667049,0.03499196198664794,-0.1513545045388925,-0.6251932911655111,0.48804580876735776,-0.47991733653305985,-0.18683678510965582,-0.20464902764014367,0.0027893579524988247
83,1967,Q4,1.0988255105500244,0.8890353102719227,0.23491184646524993,-0.20022747382441436,1.1445711040278386,1.272166950294139,0.031416305203806894,-0.3045820882218554,-0.46282450532359154,0.26390655629570287,0.22350503991311316,0.9360189774931595,-0.4774345734363693,-0.0020992701191473004
84,1968,Q1,1.443631442524593,1.4120845791517112,0.339259089731584,0.0221359211252543,1.6566590835862203,1.3455449327756233,0.029658264008856194,0.8859876405489102,1.2926465094458164,0.20080923602053602,0.4582437985671364,1.0349768322384345,0.501499840077191,-0.0007878281073256967
85,1968,Q2,1.62196032254303,1.5449780604179775,0.6483123560698902,0.07024918256564473,1.4875627393089499,1.1933885480902082,0.03765340552324715,0.46774440756107966,0.3240429471528915,0.6125191637842026,0.1051324153742582,-0.34225761885030537,-0.6650190360668689,0.006249266886368009
86,1968,Q3,1.4571225232500489,1.8002398534409556,0.1324259986998479,0.8000172923337725,1.983374754658363,1.0206108649433725,0.02410901535802398,-0.3943992916601565,0.6278353973541717,-1.0466202586398197,1.4864804895800232,1.0020697058573427,-0.7716774323371219,-0.009291888761617476
87,1968,Q4,1.1727241023065726,1.4738058692118527,0.13928140262097796,0.2587309361974918,1.4157417604299918,0.8323208657889719,0.020982958443553777,-0.6947735495507567,-0.816286719771101,0.004731184520074041,-1.089263881629267,-1.148028370067089,-0.8519109225268688,-0.0017748758083704344
88,1969,Q1,1.3404843953307604,1.439134084277565,0.708887138823806,-1.4243885680444153,-0.335744793336907,0.6872778621447525,0.02871522660663606,0.4411927601078763,-0.09195578697121581,1.1365488769150742,-3.403146081791757,-3.541571277895174,-0.628226890541574,0.006059599082575312
89,1969,Q2,1.0362797334553018,1.2282656246859196,0.4476068646432898,1.0514848832356898,2.095642232394257,0.4686732507838069,0.016624714259521497,-0.7445331178719868,-0.5293829177622117,-0.5345500686909137,5.0248977058224265,4.915460683432673,-1.00870550690058,-0.008242890027547316
90,1969,Q3,0.8938431864031848,0.9797030795868309,0.5329175241290337,0.5457489451953218,1.4405866188709715,0.36027426011627084,0.0187156200764587,-0.33812023067183655,-0.6229625253420698,0.162522377551217,-1.0172222880068182,-1.3247814732791645,-0.4386950982390009,0.001989255697574849
91,1969,Q4,0.35653692415468485,0.8783345263126452,-0.22361152823644295,0.6655543916566525,0.91582853403079,0.006358623477575892,0.011237377953521982,-1.3301583785856883,-0.25753766338681033,-1.530606929313358,0.2504139489204924,-1.061342872132803,-1.7085672047858262,-0.004915054932954353
92,1970,Q1,0.0004473436548471539,0.7197693110397831,-0.6539875387305099,0.6018987890947488,0.5703126349534499,-0.16577265275159914,0.004589132525217959,-0.8748845137778268,-0.399534507524519,-0.874639687638369,-0.12136301031587672,-0.6989468147323514,-0.7683340577526033,-0.0043161975385380925
93,1970,Q2,-0.21510281017221056,0.5129803839193595,-0.6696689727817512,0.8820553011702187,0.5882787343931769,-0.4283881327890391,0.00954406117168447,-0.5218048341270327,-0.5192550411304567,-0.040595473652383314,0.5753593904827837,0.03594961959761719,-1.2363404776216314,0.004055699166966758
94,1970,Q3,-0.13523518364776493,0.48991466317911814,-0.5240674239046975,0.6740628655748239,0.3005041062341918,-0.40962040814909284,0.009808314346566257,0.22037846431856786,-0.06314248859285246,0.2837809382110374,-0.4138562080638238,-0.5822041581917212,0.2190422377016458,0.0006712932902558929
95,1970,Q4,-0.7619176696481469,0.031487915897203164,-1.182553337868157,0.4655793458097961,0.2892852347957654,-0.45303798280794505,-0.0026764890913960867,-1.5546998414179412,-1.1439729019288893,-1.3334200912151664,-0.4148513717799769,-0.023057239399202956,-0.10259533071840495,-0.008527378070492041
96,1971,Q1,-0.010077447430061242,0.4520714783106465,0.08453724731728034,0.3772729830234508,-0.09700738281333292,-0.7333113393134749,0.017871591650773316,1.9085870648420258,1.038264410174035,2.539348034856409,-0.17131685462179816,-0.7813901411554584,-1.3276713309695998,0.015306436061649845
97,1971,Q2,-0.08465648228208988,0.4524213817021308,0.30108684433120897,0.0789979076829083,0.7439526285337104,-0.7875327319944415,0.01100400516362854,-0.16764060629360858,-0.0050106918405039835,0.42647344591090147,-0.5968106033154977,1.6998980236547163,-0.15847531839183757,-0.004474456018162528
98,1971,Q3,-0.05228426625821646,0.40650228631630875,0.3033812593439079,0.5453804214971234,0.7783006968695211,-0.8089996256923225,0.00765357596776628,0.1010549070688998,-0.11987844073013432,-0.004441991656382836,0.9527394230607572,0.06907106874270041,0.010938956791046025,-0.001936764404653509
99,1971,Q4,-0.22939542249936493,0.6932866669602991,-0.16018839445825353,-0.8785296964543053,-0.47036393745092897,-0.931228668252822,-0.005287638428213037,-0.42523386272745217,0.7060935999279815,-0.9413995820640627,-2.877867948075238,-2.524954121580086,-0.5102275072188476,-0.008856686703729466
100,1972,Q1,0.17181433540513524,0.8208671084119956,0.5106123694651018,0.402821238764242,1.3055300765435147,-0.8442126676365201,-0.00607822427668311,1.0276919669568148,0.31085275632559495,1.3400748744779907,2.60424247069129,3.5901695300362304,0.572039003519572,-8.979184795979312e-05
101,1972,Q2,0.686757590222976,1.1603362781912516,1.0272911056426905,-0.17425697038048132,0.44030142063052985,-0.7890221501987166,0.009383271237430204,1.3134266366251706,0.836889236069152,1.0301007566783893,-1.1617947340786534,-1.7497142624533686,0.4074298251647251,0.011636374245924256
102,1972,Q3,0.6827174399831728,1.3268262656005192,0.9747163831917467,0.44070013840915573,0.4879747389025986,-1.1024413538782643,0.005619100006186298,0.009575477274154478,0.4074498747541856,-0.1147961877987632,1.2538202870033917,0.09601237176365841,-1.4991097546563332,-0.00223528665043038
103,1972,Q4,0.9381546322483989,1.786404606856219,0.8306851128652462,0.7766597002014871,0.8691939251751419,-0.957347139984816,-0.008421936992730288,0.6614649800086891,1.135073128374696,-0.29873590854709337,0.6884421851702994,0.770383234912562,0.8724337191079787,-0.009650228295610857
104,1973,Q1,1.4540414025771653,1.9987723908230866,1.345556588188135,1.483139488099194,1.2281444264514354,-0.8199981306727724,-0.007788473217066835,1.3157970472795328,0.5213464222016893,1.0264659479669866,1.4392875756792287,0.7253598850142785,0.8323736277910746,0.0009376853130251128
105,1973,Q2,1.4211818416257542,1.4550361451877254,1.6133456256857739,1.796308165193733,0.46889672899399915,-0.9411033740479317,0.0011672941314796082,-0.06282803640653678,-1.3557628756417042,0.52952750374281,0.6422573091087938,-1.5354394736230819,-0.5044149431331066,0.0069423755309824114
