Date,Open,High,Low,Close,Adj_Close,Volume,pct_dif_1,price_days,atr_pct,volume_pct,volume_days,x,y,class
2/1/1960,55.96,55.96,55.96,55.96,55.96,2820000,0.006254467,3,0.006281272,-0.137570722,1,5.366683,-1.6828545,0
2/2/1960,56.82,56.82,56.82,56.82,56.82,3080000,0.015135516,4,0.006520591,-0.057623661,2,1.791431,2.8747356,0
2/3/1960,56.32,56.32,56.32,56.32,56.32,3020000,-0.008877841,1,0.006791548,-0.07395104,1,-3.1799624,-0.5478913,1
2/4/1960,56.27,56.27,56.27,56.27,56.27,2600000,-0.000888573,2,0.00645104,-0.198231999,1,-2.2806585,-5.780094,3
2/5/1960,55.98,55.98,55.98,55.98,55.98,2530000,-0.005180422,1,0.006573776,-0.21784831,1,-4.0998573,-0.991176,1
2/8/1960,55.32,55.32,55.32,55.32,55.32,3350000,-0.011930586,1,0.006588937,0.032834901,2,-1.2075877,4.4196243,2
2/9/1960,55.84,55.84,55.84,55.84,55.84,2860000,0.009312321,2,0.006670845,-0.11487079,1,-2.2638416,-5.105141,3
2/10/1960,55.49,55.49,55.49,55.49,55.49,2440000,-0.006307443,1,0.006730943,-0.242471282,1,-4.1811256,-0.95449185,1
2/11/1960,55.18,55.18,55.18,55.18,55.18,2610000,-0.005617978,2,0.006759696,-0.185054122,2,5.5967503,1.3567578,0
2/12/1960,55.46,55.46,55.46,55.46,55.46,2230000,0.005048684,3,0.006959971,-0.298815638,1,5.290787,-1.7130526,0
2/15/1960,55.17,55.17,55.17,55.17,55.17,2780000,-0.00525648,1,0.006815298,-0.121827946,2,-1.546315,5.3316956,2
2/16/1960,54.73,54.73,54.73,54.73,54.73,3270000,-0.008039466,1,0.006705646,0.032740288,3,2.1106782,-3.384878,0
2/17/1960,55.03,55.03,55.03,55.03,55.03,4210000,0.005451572,2,0.006759949,0.320922449,4,2.0390656,0.051078193,0
2/18/1960,55.8,55.8,55.8,55.8,55.8,3800000,0.013799283,3,0.007231183,0.18979283,1,5.1851583,-1.3403716,0
2/19/1960,56.24,56.24,56.24,56.24,56.24,3230000,0.007823613,1,0.007414651,0.013545317,1,-2.428743,-0.50725985,1
2/23/1960,55.94,55.94,55.94,55.94,55.94,2960000,-0.005362889,1,0.007186271,-0.068303431,1,-3.0799248,-0.74308765,1
2/24/1960,55.74,55.74,55.74,55.74,55.74,2740000,-0.003588088,2,0.007319699,-0.136237062,1,-2.3516216,-5.4730453,3
2/25/1960,55.93,55.93,55.93,55.93,55.93,3600000,0.003397104,3,0.007339532,0.135288553,2,3.377626,3.3582454,0
2/26/1960,56.16,56.16,56.16,56.16,56.16,3380000,0.004095442,4,0.00698896,0.069338255,1,1.6736367,3.2198625,0
2/29/1960,56.12,56.12,56.12,56.12,56.12,2990000,-0.000712758,1,0.006566287,-0.051546392,1,-2.798862,-1.0784897,1
3/1/1960,56.01,56.01,56.01,56.01,56.01,2920000,-0.001963935,1,0.006364935,-0.071984745,1,-2.9606903,-1.1279603,1
3/2/1960,55.62,55.62,55.62,55.62,55.62,3110000,-0.007011866,1,0.005987055,-0.009080771,2,-1.2511685,5.0823107,2
3/3/1960,54.78,54.78,54.78,54.78,54.78,3160000,-0.015334064,1,0.006389193,0.009315944,3,1.9528328,-3.0776565,0
3/4/1960,54.57,54.57,54.57,54.57,54.57,4060000,-0.003848268,2,0.006560381,0.295469049,4,1.9749674,-0.10250763,0
