,id,year,month,commodities_zscore,cpi_zscore,day_care_zscore,durables_zscore,education_zscore,energy_zscore,food_zscore,housing_zscore,meat_zscore,medical_care_zscore,motor_fuel_zscore,new_vehicles_zscore,used_vehicles_zscore,commodities_chg_zscore,cpi_chg_zscore,day_care_chg_zscore,durables_chg_zscore,education_chg_zscore,energy_chg_zscore,food_chg_zscore,housing_chg_zscore,meat_chg_zscore,medical_care_chg_zscore,motor_fuel_chg_zscore,new_vehicles_chg_zscore,used_vehicles_chg_zscore
60,191801.0,1918.0,1,,2.216701297923274,,,,,,,,,,,,,,,,,,,,,,,,
61,191802.0,1918.0,2,,2.197495865303755,,,,,,,,,,,,,-0.2291145239284525,,,,,,,,,,,
62,191803.0,1918.0,3,,1.961270550414017,,,,,,,,,,,,,-3.029958084863744,,,,,,,,,,,
63,191804.0,1918.0,4,,2.0603485351537536,,,,,,,,,,,,,1.2974430633786425,,,,,,,,,,,
64,191805.0,1918.0,5,,2.2597026940363665,,,,,,,,,,,,,2.5916004176508887,,,,,,,,,,,
65,191806.0,1918.0,6,,2.3407265094459673,,,,,,,,,,,,,1.064437205171682,,,,,,,,,,,
66,191807.0,1918.0,7,,2.62544268096309,,,,,,,,,,,,,3.693276637058988,,,,,,,,,,,
67,191808.0,1918.0,8,,2.7879339727663797,,,,,,,,,,,,,2.115850809750085,,,,,,,,,,,
68,191809.0,1918.0,9,,2.9389086376420672,,,,,,,,,,,,,1.9672180207335281,,,,,,,,,,,
69,191810.0,1918.0,10,,3.078766720301858,,,,,,,,,,,,,1.823748181042827,,,,,,,,,,,
70,191811.0,1918.0,11,,3.2079235853570984,,,,,,,,,,,,,1.6856390082410784,,,,,,,,,,,
71,191812.0,1918.0,12,,3.227663550390921,,,,,,,,,,,,,0.27351207923967363,,,,,,,,,,,
72,191901.0,1919.0,1,,3.047917618022544,,,,,,,,,,,,,-2.3010390881075544,,,,,,,,,,,
73,191902.0,1919.0,2,,2.5857104920367253,,,,,,,,,,,,,-5.946463678157089,,,,,,,,,,,
74,191903.0,1919.0,3,,2.6320110032594086,,,,,,,,,,,,,0.616300647686909,,,,,,,,,,,
75,191904.0,1919.0,4,,2.769629475456914,,,,,,,,,,,,,1.7948439236232947,,,,,,,,,,,
76,191905.0,1919.0,5,,2.8028029468784053,,,,,,,,,,,,,0.4468839817266422,,,,,,,,,,,
77,191906.0,1919.0,6,,2.6451481487101627,,,,,,,,,,,,,-2.0159324410531467,,,,,,,,,,,
78,191907.0,1919.0,7,,2.9591839847659283,,,,,,,,,,,,,4.0716741957194955,,,,,,,,,,,
79,191908.0,1919.0,8,,3.068569264548727,,,,,,,,,,,,,1.4304682989009536,,,,,,,,,,,
80,191909.0,1919.0,9,,2.9879127419860363,,,,,,,,,,,,,-1.0221980321273954,,,,,,,,,,,
81,191910.0,1919.0,10,,3.0900525824721887,,,,,,,,,,,,,1.3369591614529341,,,,,,,,,,,
82,191911.0,1919.0,11,,3.2725651637185336,,,,,,,,,,,,,2.3742441838114554,,,,,,,,,,,
83,191912.0,1919.0,12,,3.4411858284839485,,,,,,,,,,,,,2.194956072429029,,,,,,,,,,,
84,192001.0,1920.0,1,,3.5964275578065523,,,,,,,,,,,,,2.02228845877459,,,,,,,,,,,
85,192002.0,1920.0,2,,3.5678953908754996,,,,,,,,,,,,,-0.3494847106032672,,,,,,,,,,,
86,192003.0,1920.0,3,,3.5389175949586966,,,,,,,,,,,,,-0.3552359674109281,,,,,,,,,,,
87,192004.0,1920.0,4,,3.8433244288919366,,,,,,,,,,,,,3.9474029616234017,,,,,,,,,,,
88,192005.0,1920.0,5,,3.877119552425845,,,,,,,,,,,,,0.4549069808085354,,,,,,,,,,,
89,192006.0,1920.0,6,,3.9058487100200305,,,,,,,,,,,,,0.38952597546578516,,,,,,,,,,,
90,192007.0,1920.0,7,,3.6087409617343478,,,,,,,,,,,,,-3.8157025510725213,,,,,,,,,,,
91,192008.0,1920.0,8,,3.0107294187981135,,,,,,,,,,,,,-7.699146071968997,,,,,,,,,,,
92,192009.0,1920.0,9,,2.605613792024476,,,,,,,,,,,,,-5.209644745809321,,,,,,,,,,,
93,192010.0,1920.0,10,,2.379611904101627,,,,,,,,,,,,,-2.898015244920405,,,,,,,,,,,
94,192011.0,1920.0,11,,2.165394966166797,,,,,,,,,,,,,-2.7459194970811014,,,,,,,,,,,
95,192012.0,1920.0,12,,1.7304510024973914,,,,,,,,,,,,,-5.594607194659501,,,,,,,,,,,
96,192101.0,1921.0,1,,1.3174087864473072,,,,,,,,,,,,,-5.3119447576924355,,,,,,,,,,,
97,192102.0,1921.0,2,,0.7708496591111031,,,,,,,,,,,,,-7.035104761926834,,,,,,,,,,,
98,192103.0,1921.0,3,,0.6305465797750793,,,,,,,,,,,,,-1.791992360291944,,,,,,,,,,,
99,192104.0,1921.0,4,,0.42013112592443863,,,,,,,,,,,,,-2.6968578069363094,,,,,,,,,,,
100,192105.0,1921.0,5,,0.06660121438283595,,,,,,,,,,,,,-4.543883079954279,,,,,,,,,,,
101,192106.0,1921.0,6,,-0.04535329713160291,,,,,,,,,,,,,-1.4261277085640425,,,,,,,,,,,
102,192107.0,1921.0,7,,-0.001639454552686615,,,,,,,,,,,,,0.5829172814285726,,,,,,,,,,,
103,192108.0,1921.0,8,,-0.03520805815961564,,,,,,,,,,,,,-0.4144846133132053,,,,,,,,,,,
104,192109.0,1921.0,9,,-0.21815839070343604,,,,,,,,,,,,,-2.3423948547044398,,,,,,,,,,,
105,192110.0,1921.0,10,,-0.2437302747588277,,,,,,,,,,,,,-0.3112795049598567,,,,,,,,,,,
106,192111.0,1921.0,11,,-0.34346863209304157,,,,,,,,,,,,,-1.2684668693029049,,,,,,,,,,,
107,192112.0,1921.0,12,,-0.4395297011245378,,,,,,,,,,,,,-1.2210080413069282,,,,,,,,,,,
108,192201.0,1922.0,1,,-0.7571287340883472,,,,,,,,,,,,,-4.080161651066698,,,,,,,,,,,
109,192202.0,1922.0,2,,-0.7637893843405713,,,,,,,,,,,,,-0.06721243205917048,,,,,,,,,,,
110,192203.0,1922.0,3,,-0.9202410375516829,,,,,,,,,,,,,-2.000404735615282,,,,,,,,,,,
111,192204.0,1922.0,4,,-0.9214588334732907,,,,,,,,,,,,,0.0030326687377862094,,,,,,,,,,,
112,192205.0,1922.0,5,,-0.922636483904529,,,,,,,,,,,,,0.003550783654383277,,,,,,,,,,,
113,192206.0,1922.0,6,,-0.9237753191914974,,,,,,,,,,,,,0.004051729216411519,,,,,,,,,,,
114,192207.0,1922.0,7,,-0.8498798744421351,,,,,,,,,,,,,0.9724389474321905,,,,,,,,,,,
115,192208.0,1922.0,8,,-1.0034130642054873,,,,,,,,,,,,,-1.9627392486102548,,,,,,,,,,,
116,192209.0,1922.0,9,,-1.0019057653764398,,,,,,,,,,,,,0.038202552738589884,,,,,,,,,,,
117,192210.0,1922.0,10,,-0.9254243373104879,,,,,,,,,,,,,1.0058134689054714,,,,,,,,,,,
118,192211.0,1922.0,11,,-0.851483479634259,,,,,,,,,,,,,0.9730250435191804,,,,,,,,,,,
119,192212.0,1922.0,12,,-0.7800408177690448,,,,,,,,,,,,,0.9407835015091079,,,,,,,,,,,
120,192301.0,1923.0,1,,-0.8608354075101662,,,,,,,,,,,,,-1.0239799175640636,,,,,,,,,,,
121,192302.0,1923.0,2,,-0.8640203869128124,,,,,,,,,,,,,-0.02235566494117178,,,,,,,,,,,
122,192303.0,1923.0,3,,-0.8670994583013245,,,,,,,,,,,,,-0.020988823450264156,,,,,,,,,,,
123,192304.0,1923.0,4,,-0.7952211790809605,,,,,,,,,,,,,0.9464055489060555,,,,,,,,,,,
124,192305.0,1923.0,5,,-0.8005990549677561,,,,,,,,,,,,,-0.05065703499619601,,,,,,,,,,,
125,192306.0,1923.0,6,,-0.731029192654672,,,,,,,,,,,,,0.9166132802757613,,,,,,,,,,,
126,192307.0,1923.0,7,,-0.589209202364293,,,,,,,,,,,,,1.8490684249614957,,,,,,,,,,,
127,192308.0,1923.0,8,,-0.6762092656391843,,,,,,,,,,,,,-1.1040673289468277,,,,,,,,,,,
128,192309.0,1923.0,9,,-0.6110698975053398,,,,,,,,,,,,,0.8594336294351361,,,,,,,,,,,
129,192310.0,1923.0,10,,-0.5482587159066642,,,,,,,,,,,,,0.8293862153573583,,,,,,,,,,,
130,192311.0,1923.0,11,,-0.5620794855429871,,,,,,,,,,,,,-0.15962043662859074,,,,,,,,,,,
131,192312.0,1923.0,12,,-0.5754198758920666,,,,,,,,,,,,,-0.15342069483807635,,,,,,,,,,,
132,192401.0,1924.0,1,,-0.5882974705408314,,,,,,,,,,,,,-0.14744788560191366,,,,,,,,,,,
133,192402.0,1924.0,2,,-0.6749025231796314,,,,,,,,,,,,,-1.0989693490519745,,,,,,,,,,,
134,192403.0,1924.0,3,,-0.7585073793601845,,,,,,,,,,,,,-1.060249021477752,,,,,,,,,,,
135,192404.0,1924.0,4,,-0.8392652096891324,,,,,,,,,,,,,-1.0235055031380076,,,,,,,,,,,
136,192405.0,1924.0,5,,-0.8431687581978017,,,,,,,,,,,,,-0.031629468026114875,,,,,,,,,,,
137,192406.0,1924.0,6,,-0.84694209847181,,,,,,,,,,,,,-0.029949009573113493,,,,,,,,,,,
138,192407.0,1924.0,7,,-0.7765080979647523,,,,,,,,,,,,,0.9277657879217464,,,,,,,,,,,
139,192408.0,1924.0,8,,-0.8565639931179887,,,,,,,,,,,,,-1.0144463764049199,,,,,,,,,,,
140,192409.0,1924.0,9,,-0.7858606162766464,,,,,,,,,,,,,0.931242340224035,,,,,,,,,,,
141,192410.0,1924.0,10,,-0.7175824089358115,,,,,,,,,,,,,0.8999432707165929,,,,,,,,,,,
142,192411.0,1924.0,11,,-0.7255823178120372,,,,,,,,,,,,,-0.0844968110488858,,,,,,,,,,,
143,192412.0,1924.0,12,,-0.6594540674334748,,,,,,,,,,,,,0.8721960751551677,,,,,,,,,,,
144,192501.0,1925.0,1,,-0.6694364348005118,,,,,,,,,,,,,-0.11008228294540401,,,,,,,,,,,
145,192502.0,1925.0,2,,-0.7528279308961989,,,,,,,,,,,,,-1.057495411008489,,,,,,,,,,,
146,192503.0,1925.0,3,,-0.6859200254904462,,,,,,,,,,,,,0.8822582489053956,,,,,,,,,,,
147,192504.0,1925.0,4,,-0.7686625764099874,,,,,,,,,,,,,-1.0491201695375463,,,,,,,,,,,
148,192505.0,1925.0,5,,-0.7013032401260422,,,,,,,,,,,,,0.8880843845348412,,,,,,,,,,,
149,192506.0,1925.0,6,,-0.5627725718710257,,,,,,,,,,,,,1.8066166627256448,,,,,,,,,,,
150,192507.0,1925.0,7,,-0.4292601345768601,,,,,,,,,,,,,1.7418517217121545,,,,,,,,,,,
151,192508.0,1925.0,8,,-0.4472556930892482,,,,,,,,,,,,,-0.21349997254701863,,,,,,,,,,,
152,192509.0,1925.0,9,,-0.4646154743737037,,,,,,,,,,,,,-0.20529467570317017,,,,,,,,,,,
153,192510.0,1925.0,10,,-0.4813634408311693,,,,,,,,,,,,,-0.19739863594527376,,,,,,,,,,,
154,192511.0,1925.0,11,,-0.2785685635949653,,,,,,,,,,,,,2.6360060902779225,,,,,,,,,,,
155,192512.0,1925.0,12,,-0.3747858114997953,,,,,,,,,,,,,-1.223023675022858,,,,,,,,,,,
156,192601.0,1926.0,1,,-0.3947155798672701,,,,,,,,,,,,,-0.2384627508945436,,,,,,,,,,,
157,192602.0,1926.0,2,,-0.4139360229472168,,,,,,,,,,,,,-0.22930824789049034,,,,,,,,,,,
158,192603.0,1926.0,3,,-0.5050374415497253,,,,,,,,,,,,,-1.1569991365779884,,,,,,,,,,,
159,192604.0,1926.0,4,,-0.4478835486035258,,,,,,,,,,,,,0.7563736400629407,,,,,,,,,,,
160,192605.0,1926.0,5,,-0.5376138509705143,,,,,,,,,,,,,-1.139303605461772,,,,,,,,,,,
161,192606.0,1926.0,6,,-0.6241511037137257,,,,,,,,,,,,,-1.098094328298093,,,,,,,,,,,
162,192607.0,1926.0,7,,-0.7800016929106068,,,,,,,,,,,,,-1.9926474451018195,,,,,,,,,,,
163,192608.0,1926.0,8,,-0.858229095418341,,,,,,,,,,,,,-0.9908479770380121,,,,,,,,,,,
164,192609.0,1926.0,9,,-0.7891804723646613,,,,,,,,,,,,,0.9098862025161681,,,,,,,,,,,
165,192610.0,1926.0,10,,-0.722498198117171,,,,,,,,,,,,,0.8793462688132746,,,,,,,,,,,
166,192611.0,1926.0,11,,-0.6581370426447687,,,,,,,,,,,,,0.8493900707572954,,,,,,,,,,,
167,192612.0,1926.0,12,,-0.6681645187000634,,,,,,,,,,,,,-0.11066445254998954,,,,,,,,,,,
168,192701.0,1927.0,1,,-0.8220565219706768,,,,,,,,,,,,,-1.9673700708689155,,,,,,,,,,,
169,192702.0,1927.0,2,,-0.8986559139399645,,,,,,,,,,,,,-0.9698369858511993,,,,,,,,,,,
170,192703.0,1927.0,3,,-0.9727243588696796,,,,,,,,,,,,,-0.9371727587550436,,,,,,,,,,,
171,192704.0,1927.0,4,,-0.9722186084626554,,,,,,,,,,,,,0.02527663821202913,,,,,,,,,,,
172,192705.0,1927.0,5,,-0.8995861571856819,,,,,,,,,,,,,0.9561388412039563,,,,,,,,,,,
173,192706.0,1927.0,6,,-0.7573017538692292,,,,,,,,,,,,,1.8550621072918245,,,,,,,,,,,
174,192707.0,1927.0,7,,-0.980167808575563,,,,,,,,,,,,,-2.8575443987437033,,,,,,,,,,,
175,192708.0,1927.0,8,,-1.0515477233473591,,,,,,,,,,,,,-0.9024747748541414,,,,,,,,,,,
176,192709.0,1927.0,9,,-0.9763331439501441,,,,,,,,,,,,,0.9894636077803336,,,,,,,,,,,
177,192710.0,1927.0,10,,-0.9035876238628917,,,,,,,,,,,,,0.9575980994336597,,,,,,,,,,,
178,192711.0,1927.0,11,,-0.9774674028552884,,,,,,,,,,,,,-0.9347378492427062,,,,,,,,,,,
179,192712.0,1927.0,12,,-0.9768065576181373,,,,,,,,,,,,,0.02727828134145818,,,,,,,,,,,
180,192801.0,1928.0,1,,-0.9761673150206586,,,,,,,,,,,,,0.026999479170925458,,,,,,,,,,,
181,192802.0,1928.0,2,,-1.1198761390319705,,,,,,,,,,,,,-1.8359466650504954,,,,,,,,,,,
182,192803.0,1928.0,3,,-1.1146100696638634,,,,,,,,,,,,,0.08671298483001225,,,,,,,,,,,
183,192804.0,1928.0,4,,-1.1095125207035785,,,,,,,,,,,,,0.08453807212525558,,,,,,,,,,,
184,192805.0,1928.0,5,,-1.032317352158644,,,,,,,,,,,,,1.015024954064459,,,,,,,,,,,
185,192806.0,1928.0,6,,-1.1021451477939093,,,,,,,,,,,,,-0.8824432328411205,,,,,,,,,,,
186,192807.0,1928.0,7,,-1.0974470340884388,,,,,,,,,,,,,0.0793829884077911,,,,,,,,,,,
187,192808.0,1928.0,8,,-1.0928996683759455,,,,,,,,,,,,,0.07743744525737657,,,,,,,,,,,
188,192809.0,1928.0,9,,-0.9438282127513479,,,,,,,,,,,,,1.9426553340328154,,,,,,,,,,,
189,192810.0,1928.0,10,,-1.0165886765176362,,,,,,,,,,,,,-0.9202920445039541,,,,,,,,,,,
190,192811.0,1928.0,11,,-1.0146528008587907,,,,,,,,,,,,,0.043733735603258814,,,,,,,,,,,
191,192812.0,1928.0,12,,-1.0851469392295037,,,,,,,,,,,,,-0.8910430060067449,,,,,,,,,,,
192,192901.0,1929.0,1,,-1.0809947593717133,,,,,,,,,,,,,0.07233720400326347,,,,,,,,,,,
193,192902.0,1929.0,2,,-1.0769761514223397,,,,,,,,,,,,,0.07061333420987297,,,,,,,,,,,
194,192903.0,1929.0,3,,-1.145547448699828,,,,,,,,,,,,,-0.8662269521119503,,,,,,,,,,,
195,192904.0,1929.0,4,,-1.2119834136902006,,,,,,,,,,,,,-0.8386685015945995,,,,,,,,,,,
196,192905.0,1929.0,5,,-1.1312249176399827,,,,,,,,,,,,,1.0610130119063184,,,,,,,,,,,
197,192906.0,1929.0,6,,-1.053025859261812,,,,,,,,,,,,,1.02798108668187,,,,,,,,,,,
198,192907.0,1929.0,7,,-0.9048174194016451,,,,,,,,,,,,,1.9315173123847293,,,,,,,,,,,
