,id,year,month,copper_zscore,farm_products_zscore,farm_products_plus_zscore,fuels_and_power_zscore,furniture_zscore,industrial_commodities_zscore,lumber_zscore,machinery_zscore,metals_zscore,ppi_all_zscore,processed_foods_and_feeds_zscore,rubber_and_plastics_zscore,warehousing_zscore,copper_chg_zscore,farm_products_chg_zscore,farm_products_plus_chg_zscore,fuels_and_power_chg_zscore,furniture_chg_zscore,industrial_commodities_chg_zscore,lumber_chg_zscore,machinery_chg_zscore,metals_chg_zscore,ppi_all_chg_zscore,processed_foods_and_feeds_chg_zscore,rubber_and_plastics_chg_zscore,warehousing_chg_zscore
1096,200405.0,2004.0,5,0.9349045664927303,1.326837844820811,1.3066838859994023,0.9120038283765683,-0.6210808882527801,0.19595272811737252,0.33565721714312413,-1.0969640748329017,0.6106698865461011,0.28957309957846056,0.9038148044510017,0.046707573428615416,,-2.1658073832378806,1.370651404806434,1.2925239165951194,1.5021161498056685,0.6458578209055854,0.8005932229460325,0.8587511630687346,0.21604141528877233,-0.1356985596917352,0.9239956024138293,1.166519693916605,0.12672654733900945,
1097,200406.0,2004.0,6,0.9078857314494156,0.9381255261586751,1.0208518104589925,0.9592905917327201,-0.5765591074573543,0.22391805680380955,0.15867376347966064,-1.082061032507131,0.58279584927356,0.28559091736182984,0.8006828923430143,0.0663604900699566,,-0.13094185243602668,-1.9143974818498715,-1.2456461166288355,0.24665663968112442,0.4784448345596596,0.2369423079951619,-1.1365092985891763,0.20831170174440206,-0.26433988128903757,-0.02290963517721207,-0.4982881059667465,0.17966026514977562,
1098,200407.0,2004.0,7,1.0845103437429906,0.5741696585200246,0.619251699061817,0.9923528810376229,-0.5849429431109162,0.25773391574690974,0.04553844420044301,-1.0910472468779744,0.8390640488264266,0.26804275746797457,0.45990273630273687,0.08527591976067007,,0.7804518024513036,-1.7921906095197124,-1.7447566827442598,0.16880942041044,-0.11695597063779388,0.28544310385321536,-0.7322867214409179,-0.1639061940475919,2.168936747322339,-0.1354807659679839,-1.6186511748826005,0.17241876769595005,
1099,200408.0,2004.0,8,1.0424794198341878,0.22014251123897569,0.2540661890526496,1.0065007730854625,-0.5031825973573729,0.3041814528641349,0.2614832115262361,-1.0763314092016647,0.983822243882491,0.2783207587640053,0.19885879669838696,0.10347474073228674,,-0.1981275277795423,-1.7431788242685786,-1.5877624642699721,0.06529534844275808,0.8975283468336193,0.39015950007561345,1.3511195045751647,0.2053948709032519,1.2140111761368715,0.09542204879712363,-1.2427447062644392,0.16538227679897685,
1100,200409.0,2004.0,9,1.0651796798713848,0.18315812602348516,0.14939653121632923,0.7830662685485886,-0.5140482082576535,0.25703195779708715,0.24394207030097892,-1.0620914088325633,0.9699991612604598,0.22708175807184947,0.046708942816375346,0.16224215737957662,,0.09157288288052597,-0.17814010728159652,-0.464600846317783,-1.2349375357502939,-0.14488591606504672,-0.3857582974127463,-0.12707992274585964,0.19798086202563644,-0.14401331547202895,-0.4150489722701268,-0.7293770918105947,0.5637315384918243,
1101,200410.0,2004.0,10,1.2228765613074555,0.19499420754814706,0.1273441057949733,1.1114979224264414,-0.4860864648073093,0.4153224907836705,-0.039108626013507085,-1.0366048617895576,1.0841358520660207,0.353542736737137,-0.001152812138551536,0.23050344812175025,,0.6957419135227069,0.06285552413393632,-0.10841329129576625,1.785296863595305,0.29207786199317437,1.3173360247393293,-1.8080210755407202,0.3732130172596808,0.9517812751614066,1.059513944883135,-0.2377238288534374,0.6569533440119396,
1102,200411.0,2004.0,11,1.1662672546037294,0.1058491112399144,0.047279613657950345,1.3230034209183226,-0.3566530308567886,0.4967544352440017,-0.2680720554088082,-1.0353654385011601,1.1249654007291057,0.4139378915226106,-0.05814317465934011,0.2608733234701475,,-0.2633721784253912,-0.43562440319759516,-0.3585206309055209,1.1453873650778168,1.434042180409272,0.6801796391613864,-1.465594556178343,-0.004580795983050802,0.32400922100114304,0.5112965824691798,-0.28075951309914654,0.28489172602354895,
1103,200412.0,2004.0,12,1.3420279450587393,0.11453924262073387,0.08764661659589569,0.8745374959991907,-0.34694756489555295,0.35166458714527016,-0.23548650863604298,-1.0224570289485797,1.081734850415541,0.29726416509941905,0.01770272587782409,0.3017151846158338,,0.7765853736892525,0.047325966717936784,0.16069550021519696,-2.466481862955337,0.08662137085854858,-1.1976821505105766,0.19027216908702052,0.17723337967086836,-0.39584670933814775,-0.9580294520989673,0.34548051662025847,0.38771776033238403,
1104,200501.0,2005.0,1,1.250184948264354,0.12285605110931264,0.09709521633053225,0.8009574669978459,-0.32482229078039854,0.3653753494129085,-0.18280493165259418,-0.9631388944862407,1.0918366824790067,0.3124474599271988,0.05790511678423109,0.3642248871835919,,-0.4210583795127784,0.04548310874985801,0.027397033052107802,-0.41481904323680097,0.226394126032306,0.1187721959551747,0.317500148425069,0.9003421130055567,0.060869761384691426,0.13612640884164173,0.17744362656764467,0.6004776177837924,
1105,200502.0,2005.0,2,1.3345957998832911,0.03681310482452724,0.05741613367746061,0.8525121629408269,-0.2524448759207185,0.3922242759228717,-0.04696623617767472,-0.94089769102836,1.0497165953502923,0.3268891139509702,0.07476250975247155,0.3950515389125457,,0.3677548192130939,-0.42031105915224815,-0.18440707321091496,0.2700140364272078,0.7919326656131781,0.22768735302847726,0.8439679155575004,0.32264740210814624,-0.3863371617790856,0.12997223802298,0.0673865392479062,0.2893768833459286,
1106,200503.0,2005.0,3,1.4153328613343197,0.34078514649537495,0.2718071822693221,1.1522323331713114,-0.22094229319142775,0.49361691839870275,-0.052695139638368346,-0.9193955196228054,0.9728460109256085,0.4335859227984333,0.15573424510874925,0.4071526437280669,,0.3513129985102635,1.5049451819271833,0.9109651173959444,1.6281656294259061,0.3319265340106777,0.8456534846357241,-0.05229663836131205,0.3111325626582144,-0.683926051933637,0.8955099196318913,0.3696456269264552,0.10550786684374822,
