,year,month,prod_and_income_zscore,employment_zscore,consumption_and_housing_zscore,sales_orders_inventories_zscore,cfnai_zscore,cfnai_ma3_zscore,diffusion_zscore,prod_and_income_chg_zscore,employment_chg_zscore,consumption_and_housing_chg_zscore,sales_orders_inventories_chg_zscore,cfnai_chg_zscore,cfnai_ma3_chg_zscore,diffusion_chg_zscore,id
213,1984,12,0.025409570774004638,0.12326459171136696,0.07670092139343233,-0.14282223811293182,0.049524819479329685,0.27943691403061777,0.730839200140971,-0.069040460372515,-0.11414255815054056,-1.1493708181179745,-0.286439823161876,-0.27320613116360476,0.08639823761192614,0.3253110218726531,198412
214,1985,1,-0.4462779542983629,-0.0006392611528655582,0.7754922651483432,-0.28571675468644714,-0.13034762652918483,0.1472620725667375,0.2544040170198344,-0.40242076559596085,-0.09519080360523254,0.6083332988358388,-0.10788980076654216,-0.14959081464280258,-0.20399489579963226,-1.2012802975136208,198501
215,1985,2,-0.10561474174609746,-0.0006392611528655582,0.38727485195117045,-0.23808524916194207,-0.030418489857787865,-0.05834323637707618,-0.169093923532287,0.28656519853249385,-0.0004320308786924343,-0.33812276413929154,0.034950217149724905,0.08115777619602818,-0.31568456249638555,-1.0685332262626404,198502
216,1985,3,0.18263874579812714,0.321510756294139,0.38727485195117045,0.4287558281811294,0.3493122294935205,0.08851769858279074,0.04265504674377374,0.24211449116936776,0.24594077821031185,-0.00010274164817359673,0.49918027537759296,0.3119063670348589,0.22042583764803003,0.5244316287491236,198503
217,1985,4,-0.49868767930640373,-0.1245431140170981,0.6202052998694741,-0.5715057878334777,-0.2702484178691405,0.015087231102857281,-0.01028219582524145,-0.5802235950484652,-0.3415636126942368,0.20270927184649715,-0.750669881389744,-0.5121957431038223,-0.11464316244222969,-0.13930372750577802,198504
218,1985,5,-0.053205016738056624,0.17282613285705997,1.0084227130666468,0.7621763668526652,0.3493122294935205,0.20600644655068429,0.1485295318818041,0.3754666132587461,0.22698902366500381,0.33791728084294437,0.9991203380845279,0.5096908734681423,0.28743963766608194,0.3916845574981433,198505
219,1985,6,-0.18422932925815874,-0.1741046551627911,-0.2338730091643058,-1.6670304148970951,-0.5300641732147725,-0.21989026483292978,-0.5396546215153932,-0.11349116773564114,-0.26575659451300476,-1.081766813619751,-1.821970015761747,-0.7264622917398794,-0.6507535625866453,-1.7322685825175421,198506
220,1985,7,-0.7083265793385671,-0.0006392611528655582,0.6202052998694741,-0.23808524916194207,-0.23027676320058177,-0.20520417133694313,-0.5396546215153932,-0.44687147295908697,0.13223025093846372,0.7435413078322859,1.0705403470426613,0.24597819822376446,0.019384437593874145,-0.006556656254797657,198507
221,1985,8,0.15643388329410673,0.14804536228421344,1.0860661957060813,1.2384914220977161,0.5191917618348953,-0.11708761036102296,-0.3279056512393326,0.731072272163755,0.1132784963931557,0.405521285341168,1.1062503515217281,0.6168241477861709,0.13107410429062744,0.5244316287491235,198508
222,1985,9,0.13022902079008633,0.14804536228421344,1.629570574182123,-0.33334826021095226,0.24938309282212354,0.26475082053463106,0.1485295318818041,-0.024589753009388895,-0.0004320308786924343,0.4731252898393914,-1.1791899351385453,-0.22376000455528386,0.5778327710776403,1.1881669850040253,198509
223,1985,10,-0.4200730917943425,0.09848382113852046,-1.2432382834769546,-0.5715057878334777,-0.4101492092090962,0.1766342595587109,0.22793539573532687,-0.46909682664065,-0.038335539969308476,-2.5014509080824463,-0.17930980972467564,-0.5451598275093695,-0.13698109578158033,0.19256395062167292,198510
224,1985,11,0.3136630583182292,0.14804536228421344,0.38727485195117045,0.2858613116076141,0.299347661157822,0.07383160508680406,0.1485295318818041,0.6199455037559397,0.0374714782119236,1.4195813528145218,0.64202029329386,0.5838600633806237,-0.15931902912093096,-0.20567726313126822,198511
225,1985,12,0.4970970958463722,0.09848382113852046,1.1637096783455159,-0.5238742823089727,0.26936892015640296,0.07383160508680406,0.280872638304342,0.15321307644311552,-0.038335539969308476,0.6759373033340622,-0.6078298634734769,-0.025975498122000354,-0.002953495745476458,0.32531102187265315,198512
226,1986,1,0.6019165458624539,0.09848382113852046,0.7754922651483432,0.9527023889506856,0.5691563301705937,0.558472690454365,0.8102450639944938,0.08653701539842637,-0.0004320308786924343,-0.33812276413929143,1.1062503515217281,0.24597819822376438,0.7341983044530949,1.3209140562550055,198601
227,1986,2,-0.7607363043466079,-0.2980085080270236,0.15434440403286684,-0.6667687988824881,-0.5300641732147725,0.1472620725667375,-0.08968805967876424,-1.1580827907691047,-0.3036601036036208,-0.5409347776339622,-1.2148999396176121,-0.9077647559703894,-0.6284156292472947,-2.2632568675214633,198602
228,1986,3,-0.577302266818465,-0.025420031725712063,0.6202052998694741,-0.33334826021095226,-0.22028384953344207,-0.08771542336904956,-0.6719977279379312,0.15321307644311546,0.20803726911969578,0.4055212853411679,0.2492102440241256,0.2542192193251513,-0.3603604291750868,-1.4667744400155813,198603
229,1986,4,0.1040241582860659,0.024141509419980944,1.1637096783455159,1.3337544331467266,0.48921302083347623,-0.13177370385700962,-0.7249349705069463,0.5754947963928136,0.037471478211923606,0.4731252898393915,1.2490903694379953,0.5838600633806237,-0.06996729576352839,-0.1393037275057779,198604
230,1986,5,0.025409570774004638,-0.05020080229855856,0.9307792304272122,-1.2383468651765492,-0.1503334538634642,0.05914551159081736,-0.19556254481679458,-0.069040460372515,-0.0572872945146165,-0.20291475514284435,-1.9291000291989475,-0.5286777853065959,0.28743963766608194,1.3209140562550057,198605
231,1986,6,-0.4724828168023833,-0.1741046551627911,0.15434440403286684,0.4763873337056345,-0.13034762652918483,0.10320379207877745,-0.06321943839425664,-0.4246461192775239,-0.09519080360523254,-0.6761427866304094,1.284800373917062,0.015229607384933673,0.0640603042725755,0.32531102187265315,198606
232,1986,7,0.23504847080616795,0.17282613285705997,0.7754922651483432,0.1429667950340988,0.299347661157822,0.015087231102857281,0.016186425459266126,0.5977201500743766,0.26489253275561986,0.5407292943376152,-0.25072981868280925,0.353111472541793,-0.13698109578158035,0.1925639506216728,198607
233,1986,8,-0.027000154234036202,0.09848382113852046,0.8531357477877777,-0.28571675468644714,0.07950356048074876,0.11788988557476412,0.06912366802828132,-0.22461793614345638,-0.05728729451461651,0.06750126285004995,-0.32214982764094274,-0.1825548990483498,0.1534120376299781,0.1261904149961827,198608
234,1986,9,0.051614433278025056,0.09848382113852046,2.4836488832159027,1.3337544331467266,0.659092553174851,0.5144144099664049,0.6514333362874483,0.06431166171686331,-0.0004320308786924343,1.4195813528145218,1.2133803649589285,0.4767267890625952,0.6001707044169908,1.4536611275059856,198609
235,1986,10,0.20884360830214754,-0.0006392611528655582,-1.4761687313952583,-0.7620318099314982,-0.2802413315362802,0.23537863354265767,0.3073412595888496,0.13098772276155246,-0.07623904905992451,-3.4479069710575767,-1.57199998440828,-0.7759084183482003,-0.42737422919313867,-0.8694126193861696,198610
236,1986,11,0.13022902079008633,0.14804536228421344,-0.2338730091643058,-0.3809797657354574,0.009553164810770908,0.1913203530546976,0.43968436601138755,-0.069040460372515,0.1132784963931557,1.0815613303234037,0.28492024850319236,0.23773717712237766,-0.06996729576352839,0.3253110218726531,198611
237,1986,12,0.7329408583825561,0.19760690342990647,2.4836488832159027,1.190859916573211,0.9189083085204831,0.32349519451857783,0.6514333362874483,0.5088187353481245,0.03747147821192361,2.3660374157896515,1.1776703604798617,0.74868048540836,0.19808790430867937,0.5244316287491235,198612
238,1987,1,-0.5248925418104242,-0.0006392611528655582,-2.718464453626211,-2.000450953568631,-0.9797452882360588,-0.028971049385102796,0.22793539573532687,-1.0691813760428523,-0.15204606724115663,-4.529571043029153,-2.3933300874268153,-1.567046444081334,-0.5390638958898919,-1.0685332262626401,198701
239,1987,2,1.1522186584468828,0.4454146091583715,2.250718435297599,2.5245420712593543,1.4385398192117471,0.6759614384222585,0.8102450639944938,1.4200582362922094,0.34069955093685195,4.326553546238135,3.391690638182001,1.9930746717177685,1.0692673045433545,1.4536611275059856,198702
240,1987,3,-0.053205016738056624,0.19760690342990647,0.46491833459060494,-0.09519073258842674,0.10948230148216785,0.27943691403061777,0.33380988087335717,-1.0247306686797262,-0.18994957633177265,-1.554994845107316,-1.9648100336780143,-1.0973082413022859,-0.606077695907944,-1.2012802975136205,198703
241,1987,4,0.36607278332627013,0.2471684445755995,0.5425618172300396,-0.42861127125996246,0.21940435182070447,0.8668806538700854,1.0749312768395698,0.353241259577183,0.03747147821192361,0.06750126285005005,-0.2507298186828092,0.089398797297415,0.8905638378285493,1.8519023412589268,198704
242,1987,5,0.6543262708704947,0.3958530680126785,0.15434440403286684,-0.14282223811293182,0.399276797829219,0.3528673815105512,0.7837764427099861,0.2421144911693677,0.1132784963931557,-0.33812276413929154,0.21350023954505878,0.1470859450071227,-0.7847811626227491,-0.7366655481351897,198705
243,1987,6,0.2874581958142088,0.04892227999282745,0.6202052998694741,0.33349281713211926,0.26936892015640296,0.4409839424864714,1.2072743832621078,-0.3135193508697086,-0.26575659451300476,0.4055212853411679,0.3563402574613259,-0.10838570913586851,0.1310741042906274,1.0554199137530451,198706
244,1987,7,0.6805311333745151,0.3958530680126785,0.46491833459060494,0.71454486132816,0.6391067258405716,0.6465892514302851,1.5513664599607064,0.33101590589561997,0.26489253275561986,-0.1353107506446208,0.2849202485031923,0.3036653459334721,0.30977757100543263,0.8562993068765745,198707
245,1987,8,0.5757116833584335,0.271949215148446,0.8531357477877777,-0.6667687988824881,0.299347661157822,0.5878448774463384,1.4984292173916913,-0.09126581405407809,-0.09519080360523254,0.33791728084294437,-1.0363499172222783,-0.28144715226499156,-0.092305229102879,-0.1393037275057781,198708
246,1987,9,0.36607278332627013,0.19760690342990647,-0.31151649180374036,1.190859916573211,0.42925553883063805,0.6759614384222585,1.445491974822676,-0.18016722878033026,-0.0572872945146165,-1.0141628091215273,1.3919303873542623,0.1058808395001886,0.1310741042906274,-0.1393037275057781,198709
247,1987,10,1.3094478334710051,0.470195379731218,-0.1562295265248713,0.04770378398508858,0.6690854668419908,0.6906475319182451,1.2337430045466153,0.7977483332084441,0.20803726911969578,0.13510526734827358,-0.8577998948269444,0.1965320716154436,0.019384437593874083,-0.5375449412587187,198710
248,1987,11,0.36607278332627013,0.2967299857212925,0.3096313693117359,-0.3809797657354574,0.21940435182070447,0.6465892514302851,1.1543371406930925,-0.8024771318640956,-0.1330943126958486,0.4055212853411679,-0.32214982764094274,-0.3720983843802465,-0.06996729576352834,-0.20567726313126833,198711
249,1987,12,0.6019165458624539,0.19760690342990647,0.6202052998694741,0.5716503447546447,0.5091988481677556,0.6906475319182451,1.2337430045466153,0.1976637838062416,-0.0762390490599245,0.27031327634472074,0.7134403022519936,0.23773717712237766,0.06406030427257542,0.192563950621673,198712
250,1988,1,-0.23663905426619955,-0.05020080229855856,0.23198788667230136,-0.33334826021095226,-0.14034054019632453,0.2941230075266045,0.5984960937184332,-0.7135757171378435,-0.18994957633177267,-0.33812276413929154,-0.6792498724316105,-0.5369188064079827,-0.6060776959079439,-1.5995215112665615,198801
251,1988,2,0.3398679208222497,0.34629152686698556,0.15434440403286684,0.9527023889506856,0.48921302083347623,0.4262978489904847,0.8102450639944938,0.4865933816665613,0.3027960418462359,-0.06770674614639717,0.9634103336054611,0.5179318945695291,0.19808790430867929,0.5244316287491234,198802
252,1988,3,0.1040241582860659,0.14804536228421344,0.7754922651483432,1.0003338944751907,0.40926971149635866,0.36755347500653796,0.6779019575719558,-0.20239258246189332,-0.15204606724115663,0.5407292943376152,0.034950217149724856,-0.06718060362893445,-0.092305229102879,-0.3384243343822484,198803
253,1988,4,0.549506820854413,0.34629152686698556,-0.31151649180374036,-0.33334826021095226,0.23939017915498384,0.558472690454365,1.1543371406930925,0.37546661325874603,0.15118200548377175,-0.9465588046233039,-1.0006399127432115,-0.14134979354141575,0.28743963766608194,1.1881669850040253,198804
254,1988,5,-0.3414585042822812,0.024141509419980944,0.46491833459060494,0.1429667950340988,-0.030418489857787865,0.3088091010225911,0.7573078214254787,-0.7580264245009696,-0.24680483996769673,0.6759373033340623,0.3563402574613259,-0.22376000455528386,-0.38269836251443745,-1.00215969063715,198805
255,1988,6,0.15643388329410673,0.321510756294139,0.23198788667230136,0.9050708834261805,0.4192626251634983,0.3088091010225911,0.8102450639944938,0.41991732062187215,0.22698902366500381,-0.20291475514284435,0.5706002843357265,0.3695935147445666,-0.002953495745476458,0.12619041499618242,198806
256,1988,7,-0.053205016738056624,0.12326459171136696,0.07670092139343233,-0.33334826021095226,-0.030418489857787865,0.1766342595587109,0.3867471234423724,-0.18016722878033029,-0.15204606724115663,-0.13531075064462075,-0.9292199037850779,-0.37209838438024645,-0.20399489579963226,-1.0685332262626401,198807
257,1988,8,0.2612533333101884,-0.22366619630848408,0.3096313693117359,-0.09519073258842674,0.029538992145050295,0.20600644655068429,0.280872638304342,0.2643398448509308,-0.26575659451300476,0.20270927184649715,0.17779023506599204,0.04819369179048093,0.041722370933224874,-0.27205079875675836,198808
258,1988,9,-0.21043419176217915,0.17282613285705997,-0.2338730091643058,0.4287558281811294,0.03953190581218999,0.015087231102857281,-0.06321943839425664,-0.4024207655959608,0.3027960418462359,-0.4733307731357387,0.39205026194039266,0.006988586283546871,-0.29334662915703485,-0.8694126193861698,198809
259,1988,10,0.3922776458302905,0.321510756294139,0.8531357477877777,0.33349281713211926,0.44924136616491744,0.25006472703864435,0.6779019575719558,0.5088187353481243,0.1132784963931557,0.9463533213269567,-0.07217979628747535,0.3366294303390194,0.3544534376841339,1.8519023412589268,198810
260,1988,11,0.13022902079008633,0.19760690342990647,0.38727485195117045,0.238229806083109,0.22939726548784417,0.3528673815105512,1.1013998981240773,-0.22461793614345638,-0.09519080360523254,-0.4057267686375151,-0.07217979628747541,-0.18255489904834982,0.15341203762997802,1.0554199137530447,198811
261,1988,12,0.36607278332627013,0.17282613285705997,0.46491833459060494,1.190859916573211,0.5191917618348953,0.5878448774463384,1.445491974822676,0.19766378380624164,-0.019383785424000446,0.06750126285004995,0.7134403022519936,0.23773717712237766,0.35445343768413395,0.8562993068765745,198812
262,1989,1,0.36607278332627013,0.19760690342990647,0.3096313693117359,-0.19045374363743695,0.21940435182070447,0.4850422229744315,1.1543371406930925,-0.002364399327825853,0.018519723666615577,-0.13531075064462075,-1.036349917222278,-0.24848306785944432,-0.159319029120931,-0.7366655481351894,198901
263,1989,2,-0.6821217168345467,0.17282613285705997,-0.5444469397220439,-0.9049263265050135,-0.450120863877655,0.1472620725667375,0.43968436601138755,-0.891378546590348,-0.019383785424000446,-0.7437467911286331,-0.5364098545153434,-0.5534008486107564,-0.5167259625505414,-1.7986421181430323,198902
264,1989,3,-0.027000154234036202,0.024141509419980944,-0.07858604388543673,-0.8096633154560033,-0.17031928119774362,-0.19051807784095642,-0.2220311661013022,0.5532694427112504,-0.11414255815054057,0.40552128534116794,0.07066022162879165,0.22949615602099083,-0.5167259625505414,-1.665895046892052,198903
265,1989,4,-0.15802446675413828,-0.0006392611528655582,0.38727485195117045,0.5716503447546447,0.10948230148216785,-0.2492624518249032,-0.4337801363773629,-0.11349116773564112,-0.019383785424000457,0.40552128534116794,1.0348303425635947,0.22949615602099083,-0.09230522910287907,-0.537544941258719,198904
266,1989,5,-0.89176061686671,-0.14932388458994458,-0.2338730091643058,-0.7620318099314982,-0.5900216552176106,-0.3226929193048366,-0.7778722130759615,-0.6246743024115914,-0.11414255815054056,-0.5409347776339622,-1.0006399127432115,-0.5781239119149167,-0.11464316244222966,-0.8694126193861698,198905
267,1989,6,-0.13181960425011788,-0.1245431140170981,-0.0009425612460022037,-0.4762427767844676,-0.21029093586630235,-0.33737901280082333,-0.9366839407830071,0.6421708574375028,0.018519723666615577,0.20270927184649715,0.21350023954505878,0.3119063670348589,-0.025291429084827125,-0.4047978700077386,198906
268,1989,7,-1.3896530044430981,-0.09976234344425158,0.15434440403286684,-1.3336098762255595,-0.8198586695618236,-0.7926479111764109,-1.5454622303266816,-1.0691813760428523,0.01851972366661559,0.13510526734827358,-0.6435398679525438,-0.5039547220024355,-0.6954294292653467,-1.5331479756410715,198907
269,1989,8,0.6543262708704947,-0.09976234344425158,0.6978487825089086,1.571911960769252,0.6391067258405716,-0.19051807784095642,-0.6984663492224388,1.7312131878340922,-0.0004320308786924343,0.4731252898393915,2.1775504858937316,1.2019366459846346,0.9129017711679001,2.1173964837608876,198908
270,1989,9,-0.4724828168023833,-0.22366619630848408,-0.4668034570826094,-0.8096633154560033,-0.5000854322133534,-0.33737901280082333,-0.9366839407830071,-0.958054607635037,-0.09519080360523254,-1.0141628091215273,-1.7862600112826803,-0.9407288403759366,-0.22633282913898292,-0.6039184768842091,198909
271,1989,10,-0.3676633667863017,-0.025420031725712063,-0.4668034570826094,-0.9525578320295186,-0.4101492092090962,-0.13177370385700962,-0.7778722130759615,0.0865370153984263,0.15118200548377173,-0.00010274164817359673,-0.10788980076654216,0.07291675509464139,0.30977757100543263,0.3916845574981433,198910
272,1989,11,0.025409570774004638,-0.025420031725712063,-0.0009425612460022037,0.5716503447546447,0.10948230148216785,-0.3961233867847701,-0.7249349705069463,0.33101590589561997,-0.0004320308786924343,0.4055212853411679,1.141960356000795,0.42728066245427426,-0.40503629585378814,0.1261904149961826,198911
273,1989,12,0.1040241582860659,-0.1741046551627911,0.15434440403286684,-0.09519073258842674,-0.02042557619064817,-0.16114589084898304,-0.19556254481679458,0.06431166171686331,-0.11414255815054057,0.13510526734827358,-0.5006998500362766,-0.10838570913586851,0.35445343768413395,1.3209140562550057,198912
274,1990,1,-0.5510974043144445,0.34629152686698556,0.9307792304272122,-1.2859783707010544,-0.22028384953344207,-0.05834323637707618,-0.08968805967876424,-0.5579982413669021,0.397554814572776,0.6759373033340622,-0.8935098993060111,-0.1660728568455762,0.1534120376299781,0.258937486247163,199001
275,1990,2,0.7591457208865763,0.12326459171136696,-0.6997339050009129,1.2861229276222215,0.5191917618348953,0.1325759790707508,-0.06321943839425664,1.1089032847503268,-0.17099782178646467,-1.4197868361108688,1.927580454540264,0.6085831266847841,0.28743963766608194,0.059816879370692494,199002
276,1990,3,0.2612533333101884,-0.09976234344425158,-0.07858604388543673,0.4287558281811294,0.13946104248358693,0.22069254004667097,0.09559228931278889,-0.4246461192775238,-0.17099782178646464,0.5407292943376152,-0.6435398679525438,-0.3144112366705388,0.1310741042906274,0.3916845574981433,199003
277,1990,4,-0.4200730917943425,-0.42191236089125617,-0.31151649180374036,-1.3812413817500644,-0.6599720508875886,0.00040113760687058946,-0.35437427252384013,-0.5802235950484652,-0.24680483996769673,-0.20291475514284435,-1.357739957533879,-0.660534122928785,-0.3380224958357361,-1.1349067618881303,199004
278,1990,5,-0.0007952917300157832,-0.14932388458994458,-0.5444469397220439,0.5716503447546447,-0.010432662523508478,-0.26394854532088985,-0.5925918640844084,0.353241259577183,0.2080372691196958,-0.2029147551428444,1.4633503963123957,0.5344139367723029,-0.4050362958537881,-0.6039184768842092,199005
279,1990,6,0.13022902079008633,-0.1245431140170981,-0.1562295265248713,-0.19045374363743695,-0.060397230859206945,-0.35206510629681,-0.8308094556449768,0.10876236907998942,0.018519723666615577,0.33791728084294437,-0.5721198589944102,-0.042457540324774,-0.13698109578158033,-0.6039184768842091,199006
280,1990,7,-0.39386822929032206,-0.47147390203694917,-0.31151649180374036,-0.9049263265050135,-0.5700358278833313,-0.3080068258088499,-0.8043408343604692,-0.44687147295908697,-0.26575659451300476,-0.13531075064462078,-0.5364098545153434,-0.4215445109885674,0.06406030427257547,0.05981687937069256,199007
281,1990,8,-0.053205016738056624,-0.5705969843283352,-0.5444469397220439,0.5240188392301396,-0.22028384953344207,-0.4108094802807568,-1.0160898046365299,0.28656519853249385,-0.07623904905992453,-0.2029147551428444,1.0705403470426613,0.28718330373069845,-0.15931902912093104,-0.5375449412587191,199008
282,1990,9,-0.2890487792742404,-0.4466931314641026,-0.6220904223614784,-1.9528194480441257,-0.779887014893265,-0.7632757241844375,-1.518993609042174,-0.20239258246189332,0.0943267418478477,-0.06770674614639714,-1.857680020240814,-0.4627496164955015,-0.5390638958898919,-1.2676538331391107,199009
283,1990,10,-1.0489897918908326,-0.5953777549011816,-1.16559480083752,-0.6667687988824881,-0.9297807199003604,-0.9395088461362777,-1.598399472895697,-0.6468996560931544,-0.11414255815054056,-0.4733307731357386,0.9634103336054609,-0.12486775133864216,-0.27100869581768416,-0.20567726313126833,199010
284,1990,11,-1.3896530044430981,-0.8927470017753396,-0.5444469397220439,-1.7622934259461054,-1.3294972665859481,-1.497580398983772,-2.1807091411548636,-0.2912939971881456,-0.2278530854223887,0.5407292943376151,-0.8220898903478776,-0.33089327887331244,-0.8517949626408011,-1.466774440015581,199011
285,1990,12,-1.022784929386812,-0.39713159031840967,-1.3208817661163892,-0.9525578320295186,-0.9197878062332207,-1.5563247729677188,-2.3395208688619094,0.30879055221405693,0.37860306002746796,-0.6761427866304095,0.6063102888147932,0.3366294303390194,-0.09230522910287912,-0.40479787000773826,199012
286,1991,1,-0.89176061686671,-0.6449392960468746,-2.097316592510735,-0.8572948209805084,-1.0496956839060367,-1.6150691469516656,-2.2865836262928942,0.10876236907998937,-0.18994957633177267,-0.6761427866304095,0.07066022162879175,-0.10838570913586851,-0.09230522910287912,0.12619041499618205,199101
287,1991,2,-0.9965800668827917,-0.9918700840667257,-0.07858604388543673,-0.19045374363743695,-0.8298515832289634,-1.3654055575198918,-2.0748346560168334,-0.09126581405407803,-0.26575659451300476,1.7576013753056396,0.49918027537759285,0.18005002941266998,0.37679137102348464,0.5244316287491241,199102
288,1991,3,-0.9441703418747508,-0.6449392960468746,0.15434440403286684,-1.1907153596520441,-0.8498374105632427,-1.3360333705279184,-2.0218974134478183,0.04208630803530029,0.26489253275561986,0.20270927184649715,-0.750669881389744,-0.017734477020613582,0.041722370933224874,0.12619041499618278,199103
