,id,close_zscore,close_chg_zscore,prod_and_income_zscore,employment_zscore,consumption_and_housing_zscore,sales_orders_inventories_zscore,cfnai_zscore,cfnai_ma3_zscore,diffusion_zscore,prod_and_income_chg_zscore,employment_chg_zscore,consumption_and_housing_chg_zscore,sales_orders_inventories_chg_zscore,cfnai_chg_zscore,cfnai_ma3_chg_zscore,diffusion_chg_zscore,commodities_zscore,cpi_zscore,day_care_zscore,durables_zscore,education_zscore,energy_zscore,food_zscore,housing_zscore,meat_zscore,medical_care_zscore,motor_fuel_zscore,new_vehicles_zscore,used_vehicles_zscore,commodities_chg_zscore,cpi_chg_zscore,day_care_chg_zscore,durables_chg_zscore,education_chg_zscore,energy_chg_zscore,food_chg_zscore,housing_chg_zscore,meat_chg_zscore,medical_care_chg_zscore,motor_fuel_chg_zscore,new_vehicles_chg_zscore,used_vehicles_chg_zscore,cons_sent_zscore,cons_sent_chg_zscore,copper_zscore,farm_products_zscore,farm_products_plus_zscore,fuels_and_power_zscore,furniture_zscore,industrial_commodities_zscore,lumber_zscore,machinery_zscore,metals_zscore,ppi_all_zscore,processed_foods_and_feeds_zscore,rubber_and_plastics_zscore,warehousing_zscore,copper_chg_zscore,farm_products_chg_zscore,farm_products_plus_chg_zscore,fuels_and_power_chg_zscore,furniture_chg_zscore,industrial_commodities_chg_zscore,lumber_chg_zscore,machinery_chg_zscore,metals_chg_zscore,ppi_all_chg_zscore,processed_foods_and_feeds_chg_zscore,rubber_and_plastics_chg_zscore,warehousing_chg_zscore
661,191801.0,,,,,,,,,,,,,,,,,,2.216701297923274,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3237476177140386,,,,2.4409547721593494,,,,3.095941582657408,,,,,,,,,,,,,,,,
662,191802.0,,,,,,,,,,,,,,,,,,2.197495865303755,,,,,,,,,,,,,-0.2291145239284525,,,,,,,,,,,,,,,3.1696141645232223,,,,1.7494155769989093,,,,2.6410891772477236,,,,,-0.7564306377003691,,,,-5.727737900315834,,,,-3.7642522845861515,,,
663,191803.0,,,,,,,,,,,,,,,,,,1.961270550414017,,,,,,,,,,,,,-3.029958084863744,,,,,,,,,,,,,,,3.0510556760042884,,,,2.3969669716268327,,,,2.9020517202374707,,,,,-0.5808196358777603,,,,5.373300207605741,,,,2.1756143505731664,,,
664,191804.0,,,,,,,,,,,,,,,,,,2.0603485351537536,,,,,,,,,,,,,1.2974430633786425,,,,,,,,,,,,,,,2.7092392261530986,,,,2.5749908058679547,,,,2.917285351933256,,,,,-1.6829023678226467,,,,1.480924754950893,,,,0.13654410657686453,,,
665,191805.0,,,,,,,,,,,,,,,,,,2.2597026940363665,,,,,,,,,,,,,2.5916004176508887,,,,,,,,,,,,,,,2.264244594026547,,,,2.6193800699170557,,,,2.762078551005354,,,,,-2.192227510454007,,,,0.37309645151116116,,,,-1.277778745002697,,,
666,191806.0,,,,,,,,,,,,,,,,,,2.3407265094459673,,,,,,,,,,,,,1.064437205171682,,,,,,,,,,,,,,,2.1485951616205474,,,,2.6593839896509124,,,,2.6706682398493102,,,,,-0.566459473806978,,,,0.33674202207142284,,,,-0.7483924254190355,,,
667,191807.0,,,,,,,,,,,,,,,,,,2.62544268096309,,,,,,,,,,,,,3.693276637058988,,,,,,,,,,,,,,,2.4344316235608487,,,,2.6362004146132243,,,,2.801954759459291,,,,,1.4154213453052935,,,,-0.18708122988188897,,,,1.0995565141506085,,,
668,191808.0,,,,,,,,,,,,,,,,,,2.7879339727663797,,,,,,,,,,,,,2.115850809750085,,,,,,,,,,,,,,,2.6975789952033535,,,,2.612964628201634,,,,2.922574991654073,,,,,1.3034197196005508,,,,-0.18751406127938205,,,,1.0110471516677206,,,
669,191809.0,,,,,,,,,,,,,,,,,,2.9389086376420672,,,,,,,,,,,,,1.9672180207335281,,,,,,,,,,,,,,,2.7953780517326408,,,,2.7051876073010592,,,,3.032962118864163,,,,,0.48720012431693366,,,,0.7696371319299788,,,,0.926132357685602,,,
670,191810.0,,,,,,,,,,,,,,,,,,3.078766720301858,,,,,,,,,,,,,1.823748181042827,,,,,,,,,,,,,,,2.31875730574362,,,,2.5614327325499127,,,,2.766227050062272,,,,,-2.348345544312064,,,,-1.1866152442701663,,,,-2.2032456393489133,,,
671,191811.0,,,,,,,,,,,,,,,,,,3.2079235853570984,,,,,,,,,,,,,1.6856390082410784,,,,,,,,,,,,,,,2.153390166664675,,,,2.425308487722731,,,,2.6193489905108622,,,,,-0.8118842088049397,,,,-1.1233574525872556,,,,-1.208666451209842,,,
672,191812.0,,,,,,,,,,,,,,,,,,3.227663550390921,,,,,,,,,,,,,0.27351207923967363,,,,,,,,,,,,,,,2.0669991231677827,,,,2.1281053305224797,,,,2.4804290106768963,,,,,-0.42202939396195505,,,,-2.4586988837585513,,,,-1.1426299255696917,,,
673,191901.0,,,,,,,,,,,,,,,,,,3.047917618022544,,,,,,,,,,,,,-2.3010390881075544,,,,,,,,,,,,,,,2.1445469443408447,,,,1.6243850052579358,,,,2.1960513431898714,,,,,0.3872326398273996,,,,-4.170722678193613,,,,-2.349644765997013,,,
674,191902.0,,,,,,,,,,,,,,,,,,2.5857104920367253,,,,,,,,,,,,,-5.946463678157089,,,,,,,,,,,,,,,1.7200492244823193,,,,1.2577520234240391,,,,1.6745506208679546,,,,,-2.0910472751155527,,,,-3.0342709436041946,,,,-4.317303202007886,,,
675,191903.0,,,,,,,,,,,,,,,,,,2.6320110032594086,,,,,,,,,,,,,0.616300647686909,,,,,,,,,,,,,,,1.8571887355024994,,,,0.9089894260770625,,,,1.6840516116269078,,,,,0.6813989573733414,,,,-2.8861257615640024,,,,0.08897437824389774,,,
676,191904.0,,,,,,,,,,,,,,,,,,2.769629475456914,,,,,,,,,,,,,1.7948439236232947,,,,,,,,,,,,,,,2.0946121868524443,,,,0.7964184085260709,,,,1.742123515787445,,,,,1.1764370660674641,,,,-0.9281016009283719,,,,0.49201813780547193,,,
677,191905.0,,,,,,,,,,,,,,,,,,2.8028029468784053,,,,,,,,,,,,,0.4468839817266422,,,,,,,,,,,,,,,2.184209040259874,,,,0.853079092519992,,,,1.8455136572425361,,,,,0.4467110578999445,,,,0.47482631316846097,,,,0.8680710356557496,,,
678,191906.0,,,,,,,,,,,,,,,,,,2.6451481487101627,,,,,,,,,,,,,-2.0159324410531467,,,,,,,,,,,,,,,1.793337241441827,,,,1.287324072254376,,,,1.7952134510418385,,,,,-1.9250574635840303,,,,3.6049936729660264,,,,-0.40725881073528725,,,
679,191907.0,,,,,,,,,,,,,,,,,,2.9591839847659283,,,,,,,,,,,,,4.0716741957194955,,,,,,,,,,,,,,,2.1078943649801736,,,,1.7519669456046914,,,,2.135038391542543,,,,,1.557197007003344,,,,3.8569916916245934,,,,2.8300182922503065,,,
680,191908.0,,,,,,,,,,,,,,,,,,3.068569264548727,,,,,,,,,,,,,1.4304682989009536,,,,,,,,,,,,,,,1.9589215040949166,,,,2.18920665785666,,,,2.3091656141027115,,,,,-0.7309560717201641,,,,3.629819954364953,,,,1.455050713663465,,,
681,191909.0,,,,,,,,,,,,,,,,,,2.9879127419860363,,,,,,,,,,,,,-1.0221980321273954,,,,,,,,,,,,,,,1.3176193725920673,,,,2.124957143617553,,,,1.901516455454094,,,,,-3.16127293182614,,,,-0.5275171641561939,,,,-3.37255748813885,,,
682,191910.0,,,,,,,,,,,,,,,,,,3.0900525824721887,,,,,,,,,,,,,1.3369591614529341,,,,,,,,,,,,,,,1.2098469687589115,,,,2.1678827087953705,,,,1.846663118738188,,,,,-0.527575587573473,,,,0.36096241287886216,,,,-0.44504090524628737,,,
683,191911.0,,,,,,,,,,,,,,,,,,3.2725651637185336,,,,,,,,,,,,,2.3742441838114554,,,,,,,,,,,,,,,1.5193139751167206,,,,2.207136290216529,,,,1.981063138293964,,,,,1.532070331946513,,,,0.3305217302803967,,,,1.1253924854277584,,,
684,191912.0,,,,,,,,,,,,,,,,,,3.4411858284839485,,,,,,,,,,,,,2.194956072429029,,,,,,,,,,,,,,,1.7484166295328845,,,,2.549633323977494,,,,2.3836933308490273,,,,,1.1353625773369456,,,,2.8444047685697846,,,,3.3511792739043096,,,
685,192001.0,,,,,,,,,,,,,,,,,,3.5964275578065523,,,,,,,,,,,,,2.02228845877459,,,,,,,,,,,,,,,1.9018759614589504,,,,3.1203832319936295,,,,2.8046437202410175,,,,,0.7619595461267406,,,,4.736617195922991,,,,3.5032011423837703,,,
686,192002.0,,,,,,,,,,,,,,,,,,3.5678953908754996,,,,,,,,,,,,,-0.3494847106032672,,,,,,,,,,,,,,,1.447790048214803,,,,3.4504715884973316,,,,2.610626888821371,,,,,-2.237105390155005,,,,2.74153704613769,,,,-1.5998262319165826,,,
687,192003.0,,,,,,,,,,,,,,,,,,3.5389175949586966,,,,,,,,,,,,,-0.3552359674109281,,,,,,,,,,,,,,,1.4345649857073242,,,,3.558554432711979,,,,2.5612973237334815,,,,,-0.06085542402572321,,,,0.9011151427331211,,,,-0.3992043844152224,,,
688,192004.0,,,,,,,,,,,,,,,,,,3.8433244288919366,,,,,,,,,,,,,3.9474029616234017,,,,,,,,,,,,,,,1.5585677952879167,,,,3.8483724112930013,,,,2.9535937989865655,,,,,0.616551407369341,,,,2.4076963012701387,,,,3.2654295941072524,,,
689,192005.0,,,,,,,,,,,,,,,,,,3.877119552425845,,,,,,,,,,,,,0.4549069808085354,,,,,,,,,,,,,,,1.538715997651843,,,,3.7815956426797226,,,,2.926572820929984,,,,,-0.0935674057656636,,,,-0.5484680597341612,,,,-0.214086663583731,,,
690,192006.0,,,,,,,,,,,,,,,,,,3.9058487100200305,,,,,,,,,,,,,0.38952597546578516,,,,,,,,,,,,,,,1.3654881323419346,,,,3.576689363614121,,,,2.727952199963598,,,,,-0.8506876207325355,,,,-1.6935593411254646,,,,-1.6380286974911293,,,
691,192007.0,,,,,,,,,,,,,,,,,,3.6087409617343478,,,,,,,,,,,,,-3.8157025510725213,,,,,,,,,,,,,,,0.9526253305765954,,,,3.6143785053994333,,,,2.5407114136498286,,,,,-2.033613075494736,,,,0.31755255243126396,,,,-1.54359828594712,,,
692,192008.0,,,,,,,,,,,,,,,,,,3.0107294187981135,,,,,,,,,,,,,-7.699146071968997,,,,,,,,,,,,,,,0.3875935104214734,,,,3.510298883847438,,,,2.0693815927112666,,,,,-2.784774854916369,,,,-0.8577080731916076,,,,-3.900982665744697,,,
693,192009.0,,,,,,,,,,,,,,,,,,2.605613792024476,,,,,,,,,,,,,-5.209644745809321,,,,,,,,,,,,,,,0.09440138760989547,,,,2.7823900179508074,,,,1.540767856738202,,,,,-1.442874953512226,,,,-6.029241849259885,,,,-4.37632732906245,,,
694,192010.0,,,,,,,,,,,,,,,,,,2.379611904101627,,,,,,,,,,,,,-2.898015244920405,,,,,,,,,,,,,,,-0.7254993227391642,,,,1.9202164551469474,,,,0.6634406469550808,,,,,-4.0429006620165975,,,,-7.1422938924015344,,,,-7.2699683922259535,,,
695,192011.0,,,,,,,,,,,,,,,,,,2.165394966166797,,,,,,,,,,,,,-2.7459194970811014,,,,,,,,,,,,,,,-1.138329301646225,,,,0.7471572500201928,,,,-0.17658675387128656,,,,,-2.0334510498939204,,,,-9.719530555066429,,,,-6.960452795750299,,,
696,192012.0,,,,,,,,,,,,,,,,,,1.7304510024973914,,,,,,,,,,,,,-5.594607194659501,,,,,,,,,,,,,,,-1.817195775194372,,,,-0.10736297371567355,,,,-1.1141573585015698,,,,,-3.346704226002401,,,,-7.078847842302662,,,,-7.769870960398794,,,
697,192101.0,,,,,,,,,,,,,,,,,,1.3174087864473072,,,,,,,,,,,,,-5.3119447576924355,,,,,,,,,,,,,,,-1.9365736928702189,,,,-0.8420211479910514,,,,-1.605011902849497,,,,,-0.5848646370884536,,,,-6.0851935003923385,,,,-4.062999753260571,,,
698,192102.0,,,,,,,,,,,,,,,,,,0.7708496591111031,,,,,,,,,,,,,-7.035104761926834,,,,,,,,,,,,,,,-2.3346938269780533,,,,-1.601085788796178,,,,-2.2138132015506558,,,,,-1.9608378904523611,,,,-6.287522690883681,,,,-5.041727555012426,,,
699,192103.0,,,,,,,,,,,,,,,,,,0.6305465797750793,,,,,,,,,,,,,-1.791992360291944,,,,,,,,,,,,,,,-2.4291469016084632,,,,-1.8896335791239636,,,,-2.341066478550518,,,,,-0.46182652031584337,,,,-2.3869460402825395,,,,-1.0458190681524715,,,
700,192104.0,,,,,,,,,,,,,,,,,,0.42013112592443863,,,,,,,,,,,,,-2.6968578069363094,,,,,,,,,,,,,,,-2.749039028770151,,,,-1.9900540300330067,,,,-2.596657826955834,,,,,-1.5746759139864552,,,,-0.827373611086827,,,,-2.110774515180348,,,
701,192105.0,,,,,,,,,,,,,,,,,,0.06660121438283595,,,,,,,,,,,,,-4.543883079954279,,,,,,,,,,,,,,,-2.6765493710961055,,,,-2.1805590278628424,,,,-2.71877200208818,,,,,0.36226369979787165,,,,-1.5741729657597754,,,,-1.0031745553691025,,,
702,192106.0,,,,,,,,,,,,,,,,,,-0.04535329713160291,,,,,,,,,,,,,-1.4261277085640425,,,,,,,,,,,,,,,-2.772266278258342,,,,-2.368098249983019,,,,-2.884066108903055,,,,,-0.4680652586841636,,,,-1.5495867358037565,,,,-1.3614836911073493,,,
703,192107.0,,,,,,,,,,,,,,,,,,-0.001639454552686615,,,,,,,,,,,,,0.5829172814285726,,,,,,,,,,,,,,,-2.4023887701907416,,,,-2.5531216527146983,,,,-2.826410417088179,,,,,1.83027860351362,,,,-1.528730636061643,,,,0.4885643878793733,,,
704,192108.0,,,,,,,,,,,,,,,,,,-0.03520805815961564,,,,,,,,,,,,,-0.4144846133132053,,,,,,,,,,,,,,,-2.2051110292309737,,,,-2.689156785849278,,,,-2.7697683556341874,,,,,0.9782631961698057,,,,-1.1226187181782703,,,,0.48015323472524624,,,
705,192109.0,,,,,,,,,,,,,,,,,,-0.21815839070343604,,,,,,,,,,,,,-2.3423948547044398,,,,,,,,,,,,,,,-2.1170254246273843,,,,-2.6350011635547075,,,,-2.7141440685077183,,,,,0.4392509825662536,,,,0.4540593944855522,,,,0.471707694738006,,,
706,192110.0,,,,,,,,,,,,,,,,,,-0.2437302747588277,,,,,,,,,,,,,-0.3112795049598567,,,,,,,,,,,,,,,-2.073342914466922,,,,-2.34453805764349,,,,-2.6141929444922996,,,,,0.22006111207441903,,,,2.4130443958139876,,,,0.8395339046649598,,,
707,192111.0,,,,,,,,,,,,,,,,,,-0.34346863209304157,,,,,,,,,,,,,-1.2684668693029049,,,,,,,,,,,,,,,-2.1617352189725216,,,,-2.1544774104547386,,,,-2.561476025557191,,,,,-0.4319083482740422,,,,1.5807097286102698,,,,0.4475822146057422,,,
708,192112.0,,,,,,,,,,,,,,,,,,-0.4395297011245378,,,,,,,,,,,,,-1.2210080413069282,,,,,,,,,,,,,,,-2.095255794262957,,,,-2.2554293809715578,,,,-2.6017136629009316,,,,,0.3325949976132143,,,,-0.8317798995530618,,,,-0.3237591336873595,,,
709,192201.0,,,,,,,,,,,,,,,,,,-0.7571287340883472,,,,,,,,,,,,,-4.080161651066698,,,,,,,,,,,,,,,-2.0519201991406817,,,,-2.354983409940377,,,,-2.6881807147631798,,,,,0.21834861290638868,,,,-0.8201909880071677,,,,-0.7073730236674901,,,
710,192202.0,,,,,,,,,,,,,,,,,,-0.7637893843405713,,,,,,,,,,,,,-0.06721243205917048,,,,,,,,,,,,,,,-1.6057334631521953,,,,-2.3562292565608307,,,,-2.4941369701420673,,,,,2.2069687868235763,,,,-0.005217836159256195,,,,1.6203189651057397,,,
