,pct_dif_1,price_days,atr_pct,volume_pct,volume_days,x,y,class
21721,-0.00037240527897237474,1.0,0.005541696637639446,-0.03565664336800356,1,-5.1890206,-0.9998297,1
21722,0.006633490766829464,2.0,0.005810765613281155,0.014373128219986537,2,4.948976,0.040986683,0
21723,0.000658354518844109,1.0,0.00565653138325347,-0.08817707683796842,1,-5.379602,-1.3748602,1
21724,0.005449673623982676,2.0,0.0054282677895076,-0.3551443372410931,1,-0.9898101,5.59685,2
21725,-0.003939018532096156,1.0,0.005489596237959176,-0.13173061432224917,2,2.7695723,-4.9931507,3
21726,-0.007098807868779022,1.0,0.005778093506678671,0.07206264030034622,3,3.7263396,2.0460413,0
21727,0.00462280074816375,2.0,0.005847944323636595,-0.06748886768897415,1,-2.1535926,5.0978723,2
21728,-0.00414825824052765,1.0,0.0061078648940285345,0.03231159297374587,2,3.074248,-4.4412513,3
21729,0.0014688168654735908,2.0,0.005868406206640666,-0.11952583621317037,1,-1.9098724,5.430699,2
21730,0.004820191189115358,3.0,0.005907642506701724,-0.09772972980080119,2,-1.2854642,1.1994749,2
21731,-0.0019358631314359525,1.0,0.00609492824130381,0.0942511823125743,3,3.7401686,2.1524432,0
21732,0.004183551426394204,2.0,0.006082550704744208,0.11014908169903227,4,1.2629505,-0.46518496,0
21733,-0.011975772679917496,1.0,0.0063535431944926665,0.10611088693388901,1,-3.8154962,-0.9985862,1
21734,0.010160649472758408,2.0,0.0066473900779488605,0.015845931047655044,1,-2.1662333,4.4259458,2
21735,-0.0023256638782344807,1.0,0.0068581750378743705,-0.1433009567308189,1,-5.3046827,-1.8827829,1
21736,0.004991101722686253,2.0,0.007019556044022523,-0.04998292280037594,2,5.119695,-0.09091562,0
21737,0.001751375181805838,1.0,0.006679130955556331,-0.05074850711227995,1,-5.105465,-1.1594646,1
21738,0.000487932474169774,1.0,0.006481202024165232,0.062271718171523695,2,3.1952858,-4.358849,3
21739,-0.0048727721220822,1.0,0.0064725982389275865,-0.11938694520578344,1,-5.1486554,-1.806732,1
21740,0.00028803735389692494,2.0,0.006595044746855594,-0.0613381597821,2,5.249599,-0.14785388,0
21741,-0.004548338790324646,1.0,0.006850427675829335,0.06575289953388168,3,3.7605503,2.1384747,0
21742,6.091154121421618e-05,2.0,0.006802550163192173,0.14987233552051493,4,1.2902151,-0.49477744,0
21743,-0.020407423329724842,1.0,0.007855822072130396,0.3915253242619615,5,2.271232,-1.1608996,0
21744,-0.0028673090408539497,2.0,0.008138326883619453,0.25658023006434005,1,-2.2673786,3.936223,2
21745,0.007137736656712989,3.0,0.00836801633840298,0.02073059373875808,1,1.8723603,3.9494307,2
21746,-0.009780180292780462,1.0,0.00863290994214174,0.14736487019360447,2,2.6001182,-3.7008784,3
21747,1.5623047119095903e-05,2.0,0.008789526309211345,0.16931283563525049,3,0.8545886,-1.1664727,0
21748,-0.00558764538613409,1.0,0.008947040433186528,0.06549619476246145,1,-3.9845026,-0.8607065,1
21749,0.01139993476876562,2.0,0.009215982687837484,-0.043186468493722874,1,-1.8234881,4.4665294,2
21750,0.0027517915040374172,1.0,0.009217210829564471,-0.07799774031550381,1,-4.782221,-1.5769608,1
21751,-0.0016393018745960298,1.0,0.009081835811247586,-0.13264682864690927,1,-4.955187,-2.038053,1
21752,0.006662488698939769,2.0,0.00912406509410702,-0.0976062172415705,2,5.060792,-0.16717297,0
21753,0.00432696733804562,1.0,0.008631941816098781,-0.1317352551058265,1,-5.018261,-1.8933194,1
21754,-6.137919040853899e-05,1.0,0.00865165263470175,0.004619517030253254,2,2.9774654,-4.572045,3
21755,0.008459533204175024,2.0,0.008692068934037959,-0.12279183108704154,1,-1.6271027,4.955973,2
21756,0.004975777149777907,1.0,0.008603905934598307,-0.11798851146858197,2,2.7510948,-4.8743687,3
