,Date,ten_3mo,ten_two,thirty_five
1155,1994-08-15,2.58,1.04,0.5499999999999998
1156,1994-08-16,2.45,0.9800000000000004,0.5299999999999994
1157,1994-08-17,2.46,1.0100000000000007,0.5800000000000001
1158,1994-08-18,2.5700000000000003,1.0499999999999998,0.5700000000000003
1159,1994-08-19,2.579999999999999,1.0399999999999991,0.5800000000000001
1160,1994-08-22,2.579999999999999,1.04,0.5899999999999999
1161,1994-08-23,2.59,1.0200000000000005,0.5999999999999996
1162,1994-08-24,2.5599999999999996,1.04,0.5999999999999996
1163,1994-08-25,2.6100000000000003,1.0499999999999998,0.6200000000000001
1164,1994-08-26,2.5600000000000005,1.0300000000000002,0.6200000000000001
1165,1994-08-29,2.51,1.04,0.6299999999999999
1166,1994-08-30,2.49,1.0200000000000005,0.6399999999999997
1167,1994-08-31,2.5100000000000007,1.0200000000000005,0.6500000000000004
1168,1994-09-01,2.5200000000000005,1.04,0.6500000000000004
1169,1994-09-02,2.54,1.04,0.6799999999999997
1170,1994-09-06,2.579999999999999,1.0499999999999998,0.6699999999999999
1171,1994-09-07,2.63,1.0700000000000003,0.6600000000000001
1172,1994-09-08,2.63,1.08,0.6600000000000001
1173,1994-09-09,2.74,1.0900000000000007,0.6500000000000004
1174,1994-09-12,2.71,1.0899999999999999,0.6399999999999997
1175,1994-09-13,2.7200000000000006,1.0900000000000007,0.6500000000000004
1176,1994-09-14,2.71,1.08,0.6600000000000001
1177,1994-09-15,2.6499999999999995,1.0699999999999994,0.6699999999999999
1178,1994-09-16,2.789999999999999,1.0999999999999996,0.6500000000000004
1179,1994-09-19,2.7700000000000005,1.1000000000000005,0.6399999999999997
1180,1994-09-20,2.79,1.0899999999999999,0.6299999999999999
1181,1994-09-21,2.6399999999999997,1.04,0.5999999999999996
1182,1994-09-22,2.6399999999999997,1.0599999999999996,0.5899999999999999
1183,1994-09-23,2.66,1.0500000000000007,0.5999999999999996
1184,1994-09-26,2.6500000000000004,1.0300000000000002,0.5899999999999999
1185,1994-09-27,2.7800000000000002,1.0900000000000007,0.6099999999999994
1186,1994-09-28,2.91,1.0600000000000005,0.5999999999999996
1187,1994-09-29,2.9399999999999995,1.04,0.5700000000000003
1188,1994-09-30,2.8200000000000003,1.0,0.54
1189,1994-10-03,2.6100000000000003,0.9699999999999998,0.5100000000000007
1190,1994-10-04,2.6100000000000003,1.0200000000000005,0.5199999999999996
1191,1994-10-05,2.6799999999999997,1.0399999999999991,0.5300000000000002
1192,1994-10-06,2.67,1.0700000000000003,0.5200000000000005
1193,1994-10-07,2.6800000000000006,1.0499999999999998,0.5700000000000003
1194,1994-10-11,2.5900000000000007,1.0200000000000005,0.5600000000000005
1195,1994-10-12,2.5700000000000003,1.0200000000000005,0.5499999999999998
1196,1994-10-13,2.59,1.0099999999999998,0.54
1197,1994-10-14,2.6100000000000003,1.04,0.5700000000000003
1198,1994-10-17,2.58,1.0099999999999998,0.5499999999999998
1199,1994-10-18,2.5999999999999996,1.0299999999999994,0.5700000000000003
1200,1994-10-19,2.63,1.0199999999999996,0.5600000000000005
1201,1994-10-20,2.66,1.0300000000000002,0.54
1202,1994-10-21,2.6599999999999993,1.0099999999999998,0.5300000000000002
1203,1994-10-24,2.6400000000000006,1.0200000000000005,0.5199999999999996
1204,1994-10-25,2.6799999999999997,1.0099999999999998,0.5200000000000005
1205,1994-10-26,2.75,0.9799999999999995,0.5100000000000007
1206,1994-10-27,2.76,0.9900000000000002,0.5000000000000009
1207,1994-10-28,2.66,1.0,0.47999999999999954
1208,1994-10-31,2.6099999999999994,0.9699999999999998,0.4899999999999993
1209,1994-11-01,2.6900000000000004,0.9800000000000004,0.4800000000000004
1210,1994-11-02,2.7299999999999995,1.0,0.45999999999999996
1211,1994-11-03,2.71,0.9799999999999995,0.4599999999999991
1212,1994-11-04,2.709999999999999,0.9899999999999993,0.4400000000000004
1213,1994-11-07,2.630000000000001,0.9900000000000011,0.4299999999999997
1214,1994-11-08,2.6399999999999997,0.9900000000000002,0.4299999999999988
1215,1994-11-09,2.6000000000000005,0.9300000000000006,0.4500000000000002
1216,1994-11-10,2.6000000000000005,0.9200000000000008,0.45999999999999996
1217,1994-11-14,2.4800000000000004,0.8800000000000008,0.4299999999999997
1218,1994-11-15,2.3899999999999997,0.8200000000000003,0.3600000000000003
1219,1994-11-16,2.45,0.8199999999999994,0.35999999999999943
1220,1994-11-17,2.5199999999999996,0.8199999999999994,0.35000000000000053
1221,1994-11-18,2.51,0.7799999999999994,0.35000000000000053
1222,1994-11-21,2.499999999999999,0.7299999999999995,0.3100000000000005
1223,1994-11-22,2.51,0.71,0.28999999999999915
1224,1994-11-23,2.369999999999999,0.6299999999999999,0.3200000000000003
1225,1994-11-25,2.3499999999999996,0.6099999999999994,0.29000000000000004
1226,1994-11-28,2.2800000000000002,0.5300000000000002,0.22000000000000064
1227,1994-11-29,2.26,0.5099999999999998,0.1900000000000004
1228,1994-11-30,2.1900000000000004,0.5099999999999998,0.20000000000000018
1229,1994-12-01,2.21,0.5,0.21999999999999975
1230,1994-12-02,2.0199999999999996,0.3699999999999992,0.20999999999999996
1231,1994-12-05,1.7999999999999998,0.25,0.16000000000000014
1232,1994-12-06,1.79,0.29000000000000004,0.1899999999999995
1233,1994-12-07,1.9899999999999993,0.3299999999999992,0.16000000000000014
1234,1994-12-08,1.96,0.28000000000000025,0.11000000000000032
1235,1994-12-09,1.9699999999999998,0.2599999999999998,0.1200000000000001
1236,1994-12-12,1.92,0.22999999999999954,0.09999999999999964
1237,1994-12-13,1.88,0.1200000000000001,0.020000000000000462
1238,1994-12-14,1.96,0.20999999999999996,0.1200000000000001
1239,1994-12-15,2.09,0.25,0.1299999999999999
1240,1994-12-16,2.0999999999999996,0.21999999999999975,0.10000000000000053
1241,1994-12-19,2.0599999999999996,0.21999999999999975,0.07000000000000028
1242,1994-12-20,2.1799999999999997,0.25,0.08999999999999986
1243,1994-12-21,2.24,0.21999999999999975,0.08999999999999986
1244,1994-12-22,2.2299999999999995,0.13999999999999968,0.040000000000000036
1245,1994-12-23,2.17,0.10999999999999943,-0.010000000000000675
1246,1994-12-27,2.0199999999999996,0.08999999999999986,-0.020000000000000462
1247,1994-12-28,2.12,0.08999999999999986,0.020000000000000462
1248,1994-12-29,2.16,0.1299999999999999,0.019999999999999574
1249,1994-12-30,2.16,0.14999999999999947,0.05999999999999961
1250,1995-01-03,1.9299999999999997,0.14999999999999947,0.04999999999999982
1251,1995-01-04,1.9700000000000006,0.20000000000000018,0.040000000000000036
1252,1995-01-05,2.0,0.21999999999999975,0.040000000000000036
1253,1995-01-06,1.9699999999999998,0.23000000000000043,0.0
1254,1995-01-09,1.8899999999999997,0.20999999999999996,0.0
1255,1995-01-10,1.9299999999999997,0.20999999999999996,0.020000000000000462
1256,1995-01-11,2.0,0.20999999999999996,0.04999999999999982
1257,1995-01-12,2.0199999999999996,0.2400000000000002,0.08000000000000007
1258,1995-01-13,1.9700000000000006,0.3000000000000007,0.16000000000000014
1259,1995-01-17,1.8100000000000005,0.2599999999999998,0.10000000000000053
1260,1995-01-18,1.8399999999999999,0.22999999999999954,0.07000000000000028
1261,1995-01-19,1.87,0.25,0.08000000000000007
1262,1995-01-20,1.9100000000000001,0.3200000000000003,0.10000000000000053
1263,1995-01-23,1.8600000000000003,0.33000000000000007,0.11000000000000032
1264,1995-01-24,1.88,0.29000000000000004,0.10999999999999943
1265,1995-01-25,1.8599999999999994,0.2999999999999998,0.1200000000000001
1266,1995-01-26,1.8199999999999994,0.3700000000000001,0.14999999999999947
1267,1995-01-27,1.7400000000000002,0.3700000000000001,0.15000000000000036
1268,1995-01-30,1.6900000000000004,0.41999999999999993,0.20999999999999996
1269,1995-01-31,1.5999999999999996,0.33999999999999986,0.16999999999999993
1270,1995-02-01,1.5899999999999999,0.33000000000000007,0.1900000000000004
1271,1995-02-02,1.6600000000000001,0.27999999999999936,0.1299999999999999
1272,1995-02-03,1.5300000000000002,0.35000000000000053,0.20999999999999996
1273,1995-02-06,1.5499999999999998,0.35000000000000053,0.20999999999999996
1274,1995-02-07,1.5399999999999991,0.3299999999999992,0.20999999999999996
1275,1995-02-08,1.5899999999999999,0.35000000000000053,0.23000000000000043
1276,1995-02-09,1.63,0.34999999999999964,0.15000000000000036
1277,1995-02-10,1.6500000000000004,0.29000000000000004,0.1299999999999999
1278,1995-02-13,1.63,0.29000000000000004,0.1299999999999999
1279,1995-02-14,1.5499999999999998,0.2999999999999998,0.16000000000000014
1280,1995-02-15,1.5099999999999998,0.33000000000000007,0.20999999999999996
1281,1995-02-16,1.5500000000000007,0.3800000000000008,0.28000000000000025
1282,1995-02-17,1.5699999999999994,0.35999999999999943,0.2599999999999998
1283,1995-02-21,1.5200000000000005,0.35000000000000053,0.2600000000000007
1284,1995-02-22,1.4900000000000002,0.41999999999999993,0.33999999999999986
1285,1995-02-23,1.46,0.41999999999999993,0.35999999999999943
1286,1995-02-24,1.4500000000000002,0.4400000000000004,0.3799999999999999
1287,1995-02-27,1.3200000000000003,0.4500000000000002,0.4300000000000006
1288,1995-02-28,1.2799999999999994,0.4299999999999997,0.40000000000000036
1289,1995-03-01,1.29,0.4200000000000008,0.39000000000000057
